,Variable,Year,province,value,adm_level,region,unit
700,Annual Per Capita Poverty Threshold (in Pesos),1991,Bukidnon,,Province,Region X,in Pesos
701,Annual Per Capita Poverty Threshold (in Pesos),2006,Bukidnon,"  13,150 ",Province,Region X,in Pesos
702,Annual Per Capita Poverty Threshold (in Pesos),2009,Bukidnon,"  17,210 ",Province,Region X,in Pesos
703,Annual Per Capita Poverty Threshold (in Pesos),2012,Bukidnon,"  20,115 ",Province,Region X,in Pesos
704,Annual Per Capita Poverty Threshold (in Pesos),2015,Bukidnon,"  23,682 ",Province,Region X,in Pesos
705,Poverty Incidence among Families (%),1991,Bukidnon,,Province,Region X,%
706,Poverty Incidence among Families (%),2006,Bukidnon,35.4,Province,Region X,%
707,Poverty Incidence among Families (%),2009,Bukidnon,37.0,Province,Region X,%
708,Poverty Incidence among Families (%),2012,Bukidnon,41.5,Province,Region X,%
709,Poverty Incidence among Families (%),2015,Bukidnon,47.0,Province,Region X,%
710,Magnitude of Poor Families,1991,Bukidnon,,Province,Region X,families
711,Magnitude of Poor Families,2006,Bukidnon,"  86,133 ",Province,Region X,families
712,Magnitude of Poor Families,2009,Bukidnon,"  98,340 ",Province,Region X,families
713,Magnitude of Poor Families,2012,Bukidnon,"  120,760 ",Province,Region X,families
714,Magnitude of Poor Families,2015,Bukidnon,"  135,909 ",Province,Region X,families
715,Poverty Incidence among Population (%),1991,Bukidnon,,Province,Region X,%
716,Poverty Incidence among Population (%),2006,Bukidnon,43.6,Province,Region X,%
717,Poverty Incidence among Population (%),2009,Bukidnon,46.0,Province,Region X,%
718,Poverty Incidence among Population (%),2012,Bukidnon,49.0,Province,Region X,%
719,Poverty Incidence among Population (%),2015,Bukidnon,53.6,Province,Region X,%
720,Magnitude of Poor Population,1991,Bukidnon,,Province,Region X,population
721,Magnitude of Poor Population,2006,Bukidnon,"  531,119 ",Province,Region X,population
722,Magnitude of Poor Population,2009,Bukidnon,"  579,992 ",Province,Region X,population
723,Magnitude of Poor Population,2012,Bukidnon,"  664,158 ",Province,Region X,population
724,Magnitude of Poor Population,2015,Bukidnon,"  732,027 ",Province,Region X,population
725,Subsistence Incidence among Population (%),1991,Bukidnon,,Province,Region X,%
726,Subsistence Incidence among Population (%),2006,Bukidnon,23.2,Province,Region X,%
727,Subsistence Incidence among Population (%),2009,Bukidnon,24.2,Province,Region X,%
728,Subsistence Incidence among Population (%),2012,Bukidnon,25.5,Province,Region X,%
729,Subsistence Incidence among Population (%),2015,Bukidnon,31.5,Province,Region X,%
730,Magnitude of Subsistence Poor Population,1991,Bukidnon,,Province,Region X,population
731,Magnitude of Subsistence Poor Population,2006,Bukidnon,"  283,444 ",Province,Region X,population
732,Magnitude of Subsistence Poor Population,2009,Bukidnon,"  305,419 ",Province,Region X,population
733,Magnitude of Subsistence Poor Population,2012,Bukidnon,"  345,189 ",Province,Region X,population
734,Magnitude of Subsistence Poor Population,2015,Bukidnon,"  429,969 ",Province,Region X,population
735,Annual Per Capita Poverty Threshold (in Pesos),1991,Bulacan,,Province,Region III,in Pesos
736,Annual Per Capita Poverty Threshold (in Pesos),2006,Bulacan,"  14,671 ",Province,Region III,in Pesos
737,Annual Per Capita Poverty Threshold (in Pesos),2009,Bulacan,"  18,434 ",Province,Region III,in Pesos
738,Annual Per Capita Poverty Threshold (in Pesos),2012,Bulacan,"  19,910 ",Province,Region III,in Pesos
739,Annual Per Capita Poverty Threshold (in Pesos),2015,Bulacan,"  21,989 ",Province,Region III,in Pesos
740,Poverty Incidence among Families (%),1991,Bulacan,,Province,Region III,%
741,Poverty Incidence among Families (%),2006,Bulacan,4.9,Province,Region III,%
742,Poverty Incidence among Families (%),2009,Bulacan,4.6,Province,Region III,%
743,Poverty Incidence among Families (%),2012,Bulacan,5.4,Province,Region III,%
744,Poverty Incidence among Families (%),2015,Bulacan,3.3,Province,Region III,%
745,Magnitude of Poor Families,1991,Bulacan,,Province,Region III,families
746,Magnitude of Poor Families,2006,Bulacan,"  27,997 ",Province,Region III,families
747,Magnitude of Poor Families,2009,Bulacan,"  29,371 ",Province,Region III,families
748,Magnitude of Poor Families,2012,Bulacan,"  38,103 ",Province,Region III,families
749,Magnitude of Poor Families,2015,Bulacan,"  24,359 ",Province,Region III,families
750,Poverty Incidence among Population (%),1991,Bulacan,,Province,Region III,%
751,Poverty Incidence among Population (%),2006,Bulacan,7.3,Province,Region III,%
752,Poverty Incidence among Population (%),2009,Bulacan,6.9,Province,Region III,%
753,Poverty Incidence among Population (%),2012,Bulacan,7.3,Province,Region III,%
754,Poverty Incidence among Population (%),2015,Bulacan,4.5,Province,Region III,%
755,Magnitude of Poor Population,1991,Bulacan,,Province,Region III,population
756,Magnitude of Poor Population,2006,Bulacan,"  192,861 ",Province,Region III,population
757,Magnitude of Poor Population,2009,Bulacan,"  193,819 ",Province,Region III,population
758,Magnitude of Poor Population,2012,Bulacan,"  227,670 ",Province,Region III,population
759,Magnitude of Poor Population,2015,Bulacan,"  151,491 ",Province,Region III,population
760,Subsistence Incidence among Population (%),1991,Bulacan,,Province,Region III,%
761,Subsistence Incidence among Population (%),2006,Bulacan,1.2,Province,Region III,%
762,Subsistence Incidence among Population (%),2009,Bulacan,0.8,Province,Region III,%
763,Subsistence Incidence among Population (%),2012,Bulacan,1.8,Province,Region III,%
764,Subsistence Incidence among Population (%),2015,Bulacan,1.1,Province,Region III,%
765,Magnitude of Subsistence Poor Population,1991,Bulacan,,Province,Region III,population
766,Magnitude of Subsistence Poor Population,2006,Bulacan,"  31,137 ",Province,Region III,population
767,Magnitude of Subsistence Poor Population,2009,Bulacan,"  23,726 ",Province,Region III,population
768,Magnitude of Subsistence Poor Population,2012,Bulacan,"  57,585.0 ",Province,Region III,population
769,Magnitude of Subsistence Poor Population,2015,Bulacan,"  38,950.3 ",Province,Region III,population
770,Annual Per Capita Poverty Threshold (in Pesos),1991,CAR,"  6,706 ",Region,CAR,in Pesos
771,Annual Per Capita Poverty Threshold (in Pesos),2006,CAR,"  14,107 ",Region,CAR,in Pesos
772,Annual Per Capita Poverty Threshold (in Pesos),2009,CAR,"  17,243 ",Region,CAR,in Pesos
773,Annual Per Capita Poverty Threshold (in Pesos),2012,CAR,"  19,483 ",Region,CAR,in Pesos
774,Annual Per Capita Poverty Threshold (in Pesos),2015,CAR,"  21,770 ",Region,CAR,in Pesos
775,Poverty Incidence among Families (%),1991,CAR,36.7,Region,CAR,%
776,Poverty Incidence among Families (%),2006,CAR,21.1,Region,CAR,%
777,Poverty Incidence among Families (%),2009,CAR,19.2,Region,CAR,%
778,Poverty Incidence among Families (%),2012,CAR,17.5,Region,CAR,%
779,Poverty Incidence among Families (%),2015,CAR,14.9,Region,CAR,%
780,Magnitude of Poor Families,1991,CAR,"  83,557 ",Region,CAR,families
781,Magnitude of Poor Families,2006,CAR,"  66,607 ",Region,CAR,families
782,Magnitude of Poor Families,2009,CAR,"  66,111 ",Region,CAR,families
783,Magnitude of Poor Families,2012,CAR,"  65,516 ",Region,CAR,families
784,Magnitude of Poor Families,2015,CAR,"  59,759 ",Region,CAR,families
785,Poverty Incidence among Population (%),1991,CAR,42.7,Region,CAR,%
786,Poverty Incidence among Population (%),2006,CAR,26.0,Region,CAR,%
787,Poverty Incidence among Population (%),2009,CAR,25.1,Region,CAR,%
788,Poverty Incidence among Population (%),2012,CAR,22.8,Region,CAR,%
789,Poverty Incidence among Population (%),2015,CAR,19.7,Region,CAR,%
790,Magnitude of Poor Population,1991,CAR,"  527,373 ",Region,CAR,population
791,Magnitude of Poor Population,2006,CAR,"  392,117 ",Region,CAR,population
792,Magnitude of Poor Population,2009,CAR,"  390,066 ",Region,CAR,population
793,Magnitude of Poor Population,2012,CAR,"  373,740 ",Region,CAR,population
794,Magnitude of Poor Population,2015,CAR,"  351,590 ",Region,CAR,population
795,Subsistence Incidence among Population (%),1991,CAR,25.5,Region,CAR,%
796,Subsistence Incidence among Population (%),2006,CAR,13.6,Region,CAR,%
797,Subsistence Incidence among Population (%),2009,CAR,12.8,Region,CAR,%
798,Subsistence Incidence among Population (%),2012,CAR,10.0,Region,CAR,%
799,Subsistence Incidence among Population (%),2015,CAR,7.0,Region,CAR,%
800,Magnitude of Subsistence Poor Population,1991,CAR,"  314,545 ",Region,CAR,population
801,Magnitude of Subsistence Poor Population,2006,CAR,"  205,548 ",Region,CAR,population
802,Magnitude of Subsistence Poor Population,2009,CAR,"  199,163 ",Region,CAR,population
803,Magnitude of Subsistence Poor Population,2012,CAR,"  163,097 ",Region,CAR,population
804,Magnitude of Subsistence Poor Population,2015,CAR,"  124,763 ",Region,CAR,population
805,Annual Per Capita Poverty Threshold (in Pesos),1991,Cagayan,,Province,Region II,in Pesos
806,Annual Per Capita Poverty Threshold (in Pesos),2006,Cagayan,"  14,355 ",Province,Region II,in Pesos
807,Annual Per Capita Poverty Threshold (in Pesos),2009,Cagayan,"  17,866 ",Province,Region II,in Pesos
808,Annual Per Capita Poverty Threshold (in Pesos),2012,Cagayan,"  18,741 ",Province,Region II,in Pesos
809,Annual Per Capita Poverty Threshold (in Pesos),2015,Cagayan,"  21,094 ",Province,Region II,in Pesos
810,Poverty Incidence among Families (%),1991,Cagayan,,Province,Region II,%
811,Poverty Incidence among Families (%),2006,Cagayan,25.1,Province,Region II,%
812,Poverty Incidence among Families (%),2009,Cagayan,22.5,Province,Region II,%
813,Poverty Incidence among Families (%),2012,Cagayan,15.2,Province,Region II,%
814,Poverty Incidence among Families (%),2015,Cagayan,13.3,Province,Region II,%
815,Magnitude of Poor Families,1991,Cagayan,,Province,Region II,families
816,Magnitude of Poor Families,2006,Cagayan,"  56,765 ",Province,Region II,families
817,Magnitude of Poor Families,2009,Cagayan,"  55,061 ",Province,Region II,families
818,Magnitude of Poor Families,2012,Cagayan,"  40,237 ",Province,Region II,families
819,Magnitude of Poor Families,2015,Cagayan,"  35,986 ",Province,Region II,families
820,Poverty Incidence among Population (%),1991,Cagayan,,Province,Region II,%
821,Poverty Incidence among Population (%),2006,Cagayan,29.6,Province,Region II,%
822,Poverty Incidence among Population (%),2009,Cagayan,27.8,Province,Region II,%
823,Poverty Incidence among Population (%),2012,Cagayan,19.7,Province,Region II,%
824,Poverty Incidence among Population (%),2015,Cagayan,15.9,Province,Region II,%
825,Magnitude of Poor Population,1991,Cagayan,,Province,Region II,population
826,Magnitude of Poor Population,2006,Cagayan,"  314,233 ",Province,Region II,population
827,Magnitude of Poor Population,2009,Cagayan,"  295,591 ",Province,Region II,population
828,Magnitude of Poor Population,2012,Cagayan,"  219,078 ",Province,Region II,population
829,Magnitude of Poor Population,2015,Cagayan,"  189,581 ",Province,Region II,population
830,Subsistence Incidence among Population (%),1991,Cagayan,,Province,Region II,%
831,Subsistence Incidence among Population (%),2006,Cagayan,11.3,Province,Region II,%
832,Subsistence Incidence among Population (%),2009,Cagayan,10.0,Province,Region II,%
833,Subsistence Incidence among Population (%),2012,Cagayan,5.4,Province,Region II,%
834,Subsistence Incidence among Population (%),2015,Cagayan,3.3,Province,Region II,%
835,Magnitude of Subsistence Poor Population,1991,Cagayan,,Province,Region II,population
836,Magnitude of Subsistence Poor Population,2006,Cagayan,"  119,669 ",Province,Region II,population
837,Magnitude of Subsistence Poor Population,2009,Cagayan,"  106,900 ",Province,Region II,population
838,Magnitude of Subsistence Poor Population,2012,Cagayan,"  59,769 ",Province,Region II,population
839,Magnitude of Subsistence Poor Population,2015,Cagayan,"  38,880 ",Province,Region II,population
840,Annual Per Capita Poverty Threshold (in Pesos),1991,Camarines Norte,,Province,Region V,in Pesos
841,Annual Per Capita Poverty Threshold (in Pesos),2006,Camarines Norte,"  13,066 ",Province,Region V,in Pesos
842,Annual Per Capita Poverty Threshold (in Pesos),2009,Camarines Norte,"  16,675 ",Province,Region V,in Pesos
843,Annual Per Capita Poverty Threshold (in Pesos),2012,Camarines Norte,"  18,390 ",Province,Region V,in Pesos
844,Annual Per Capita Poverty Threshold (in Pesos),2015,Camarines Norte,"  22,096 ",Province,Region V,in Pesos
845,Poverty Incidence among Families (%),1991,Camarines Norte,,Province,Region V,%
846,Poverty Incidence among Families (%),2006,Camarines Norte,30.1,Province,Region V,%
847,Poverty Incidence among Families (%),2009,Camarines Norte,31.9,Province,Region V,%
848,Poverty Incidence among Families (%),2012,Camarines Norte,21.7,Province,Region V,%
849,Poverty Incidence among Families (%),2015,Camarines Norte,29.3,Province,Region V,%
850,Magnitude of Poor Families,1991,Camarines Norte,,Province,Region V,families
851,Magnitude of Poor Families,2006,Camarines Norte,"  32,037 ",Province,Region V,families
852,Magnitude of Poor Families,2009,Camarines Norte,"  36,527 ",Province,Region V,families
853,Magnitude of Poor Families,2012,Camarines Norte,"  26,663 ",Province,Region V,families
854,Magnitude of Poor Families,2015,Camarines Norte,"  39,647 ",Province,Region V,families
855,Poverty Incidence among Population (%),1991,Camarines Norte,,Province,Region V,%
856,Poverty Incidence among Population (%),2006,Camarines Norte,41.1,Province,Region V,%
857,Poverty Incidence among Population (%),2009,Camarines Norte,41.8,Province,Region V,%
858,Poverty Incidence among Population (%),2012,Camarines Norte,28.7,Province,Region V,%
859,Poverty Incidence among Population (%),2015,Camarines Norte,36.4,Province,Region V,%
860,Magnitude of Poor Population,1991,Camarines Norte,,Province,Region V,population
861,Magnitude of Poor Population,2006,Camarines Norte,"  217,410 ",Province,Region V,population
862,Magnitude of Poor Population,2009,Camarines Norte,"  227,105 ",Province,Region V,population
863,Magnitude of Poor Population,2012,Camarines Norte,"  160,390 ",Province,Region V,population
864,Magnitude of Poor Population,2015,Camarines Norte,"  237,712 ",Province,Region V,population
865,Subsistence Incidence among Population (%),1991,Camarines Norte,,Province,Region V,%
866,Subsistence Incidence among Population (%),2006,Camarines Norte,19.3,Province,Region V,%
867,Subsistence Incidence among Population (%),2009,Camarines Norte,11.8,Province,Region V,%
868,Subsistence Incidence among Population (%),2012,Camarines Norte,9.9,Province,Region V,%
869,Subsistence Incidence among Population (%),2015,Camarines Norte,13.6,Province,Region V,%
870,Magnitude of Subsistence Poor Population,1991,Camarines Norte,,Province,Region V,population
871,Magnitude of Subsistence Poor Population,2006,Camarines Norte,"  102,263 ",Province,Region V,population
872,Magnitude of Subsistence Poor Population,2009,Camarines Norte,"  64,081 ",Province,Region V,population
873,Magnitude of Subsistence Poor Population,2012,Camarines Norte,"  55,176 ",Province,Region V,population
874,Magnitude of Subsistence Poor Population,2015,Camarines Norte,"  88,450 ",Province,Region V,population
875,Annual Per Capita Poverty Threshold (in Pesos),1991,Camarines Sur,,Province,Region V,in Pesos
876,Annual Per Capita Poverty Threshold (in Pesos),2006,Camarines Sur,"  13,492 ",Province,Region V,in Pesos
877,Annual Per Capita Poverty Threshold (in Pesos),2009,Camarines Sur,"  17,223 ",Province,Region V,in Pesos
878,Annual Per Capita Poverty Threshold (in Pesos),2012,Camarines Sur,"  18,717 ",Province,Region V,in Pesos
879,Annual Per Capita Poverty Threshold (in Pesos),2015,Camarines Sur,"  22,154 ",Province,Region V,in Pesos
880,Poverty Incidence among Families (%),1991,Camarines Sur,,Province,Region V,%
881,Poverty Incidence among Families (%),2006,Camarines Sur,39.5,Province,Region V,%
882,Poverty Incidence among Families (%),2009,Camarines Sur,39.8,Province,Region V,%
883,Poverty Incidence among Families (%),2012,Camarines Sur,31.7,Province,Region V,%
884,Poverty Incidence among Families (%),2015,Camarines Sur,27.1,Province,Region V,%
885,Magnitude of Poor Families,1991,Camarines Sur,,Province,Region V,families
886,Magnitude of Poor Families,2006,Camarines Sur,"  131,601 ",Province,Region V,families
887,Magnitude of Poor Families,2009,Camarines Sur,"  142,173 ",Province,Region V,families
888,Magnitude of Poor Families,2012,Camarines Sur,"  121,614 ",Province,Region V,families
889,Magnitude of Poor Families,2015,Camarines Sur,"  104,902 ",Province,Region V,families
890,Poverty Incidence among Population (%),1991,Camarines Sur,,Province,Region V,%
891,Poverty Incidence among Population (%),2006,Camarines Sur,47.8,Province,Region V,%
892,Poverty Incidence among Population (%),2009,Camarines Sur,47.9,Province,Region V,%
893,Poverty Incidence among Population (%),2012,Camarines Sur,41.2,Province,Region V,%
894,Poverty Incidence among Population (%),2015,Camarines Sur,35.2,Province,Region V,%
895,Magnitude of Poor Population,1991,Camarines Sur,,Province,Region V,population
896,Magnitude of Poor Population,2006,Camarines Sur,"  815,084 ",Province,Region V,population
897,Magnitude of Poor Population,2009,Camarines Sur,"  855,074 ",Province,Region V,population
898,Magnitude of Poor Population,2012,Camarines Sur,"  771,984 ",Province,Region V,population
899,Magnitude of Poor Population,2015,Camarines Sur,"  665,165 ",Province,Region V,population
900,Subsistence Incidence among Population (%),1991,Camarines Sur,,Province,Region V,%
901,Subsistence Incidence among Population (%),2006,Camarines Sur,24.6,Province,Region V,%
902,Subsistence Incidence among Population (%),2009,Camarines Sur,20.5,Province,Region V,%
903,Subsistence Incidence among Population (%),2012,Camarines Sur,15.1,Province,Region V,%
904,Subsistence Incidence among Population (%),2015,Camarines Sur,8.9,Province,Region V,%
905,Magnitude of Subsistence Poor Population,1991,Camarines Sur,,Province,Region V,population
906,Magnitude of Subsistence Poor Population,2006,Camarines Sur,"  418,514 ",Province,Region V,population
907,Magnitude of Subsistence Poor Population,2009,Camarines Sur,"  365,353 ",Province,Region V,population
908,Magnitude of Subsistence Poor Population,2012,Camarines Sur,"  283,965 ",Province,Region V,population
909,Magnitude of Subsistence Poor Population,2015,Camarines Sur,"  168,733 ",Province,Region V,population
910,Annual Per Capita Poverty Threshold (in Pesos),1991,Camiguin,,,,in Pesos
911,Annual Per Capita Poverty Threshold (in Pesos),2006,Camiguin,"  12,152 ",,,in Pesos
912,Annual Per Capita Poverty Threshold (in Pesos),2009,Camiguin,"  16,022 ",,,in Pesos
913,Annual Per Capita Poverty Threshold (in Pesos),2012,Camiguin,"  21,521 ",,,in Pesos
914,Annual Per Capita Poverty Threshold (in Pesos),2015,Camiguin,"  21,678 ",,,in Pesos
915,Poverty Incidence among Families (%),1991,Camiguin,,,,%
916,Poverty Incidence among Families (%),2006,Camiguin,31.4,,,%
917,Poverty Incidence among Families (%),2009,Camiguin,20.4,,,%
918,Poverty Incidence among Families (%),2012,Camiguin,41.0,,,%
919,Poverty Incidence among Families (%),2015,Camiguin,29.9,,,%
920,Magnitude of Poor Families,1991,Camiguin,,,,families
921,Magnitude of Poor Families,2006,Camiguin,"  5,283 ",,,families
922,Magnitude of Poor Families,2009,Camiguin,"  3,642 ",,,families
923,Magnitude of Poor Families,2012,Camiguin,"  7,796 ",,,families
924,Magnitude of Poor Families,2015,Camiguin,"  7,041 ",,,families
925,Poverty Incidence among Population (%),1991,Camiguin,,,,%
926,Poverty Incidence among Population (%),2006,Camiguin,34.6,,,%
927,Poverty Incidence among Population (%),2009,Camiguin,25.5,,,%
928,Poverty Incidence among Population (%),2012,Camiguin,53.6,,,%
929,Poverty Incidence among Population (%),2015,Camiguin,34.0,,,%
930,Magnitude of Poor Population,1991,Camiguin,,,,population
931,Magnitude of Poor Population,2006,Camiguin,"  28,073 ",,,population
932,Magnitude of Poor Population,2009,Camiguin,"  21,183 ",,,population
933,Magnitude of Poor Population,2012,Camiguin,"  48,774 ",,,population
934,Magnitude of Poor Population,2015,Camiguin,"  36,182 ",,,population
935,Subsistence Incidence among Population (%),1991,Camiguin,,,,%
936,Subsistence Incidence among Population (%),2006,Camiguin,14.4,,,%
937,Subsistence Incidence among Population (%),2009,Camiguin,5.2,,,%
938,Subsistence Incidence among Population (%),2012,Camiguin,28.8,,,%
939,Subsistence Incidence among Population (%),2015,Camiguin,10.9,,,%
940,Magnitude of Subsistence Poor Population,1991,Camiguin,,,,population
941,Magnitude of Subsistence Poor Population,2006,Camiguin,"  11,704 ",,,population
942,Magnitude of Subsistence Poor Population,2009,Camiguin,"  4,291 ",,,population
943,Magnitude of Subsistence Poor Population,2012,Camiguin,"  26,206 ",,,population
944,Magnitude of Subsistence Poor Population,2015,Camiguin,"  11,585 ",,,population
945,Annual Per Capita Poverty Threshold (in Pesos),1991,Capiz,,Province,Region VI,in Pesos
946,Annual Per Capita Poverty Threshold (in Pesos),2006,Capiz,"  13,596 ",Province,Region VI,in Pesos
947,Annual Per Capita Poverty Threshold (in Pesos),2009,Capiz,"  17,248 ",Province,Region VI,in Pesos
948,Annual Per Capita Poverty Threshold (in Pesos),2012,Capiz,"  20,144 ",Province,Region VI,in Pesos
949,Annual Per Capita Poverty Threshold (in Pesos),2015,Capiz,"  21,146 ",Province,Region VI,in Pesos
950,Poverty Incidence among Families (%),1991,Capiz,,Province,Region VI,%
951,Poverty Incidence among Families (%),2006,Capiz,23.5,Province,Region VI,%
952,Poverty Incidence among Families (%),2009,Capiz,22.9,Province,Region VI,%
953,Poverty Incidence among Families (%),2012,Capiz,22.3,Province,Region VI,%
954,Poverty Incidence among Families (%),2015,Capiz,7.8,Province,Region VI,%
955,Magnitude of Poor Families,1991,Capiz,,Province,Region VI,families
956,Magnitude of Poor Families,2006,Capiz,"  34,419 ",Province,Region VI,families
957,Magnitude of Poor Families,2009,Capiz,"  35,726 ",Province,Region VI,families
958,Magnitude of Poor Families,2012,Capiz,"  37,143 ",Province,Region VI,families
959,Magnitude of Poor Families,2015,Capiz,"  15,654 ",Province,Region VI,families
960,Poverty Incidence among Population (%),1991,Capiz,,Province,Region VI,%
961,Poverty Incidence among Population (%),2006,Capiz,29.9,Province,Region VI,%
962,Poverty Incidence among Population (%),2009,Capiz,29.0,Province,Region VI,%
963,Poverty Incidence among Population (%),2012,Capiz,27.8,Province,Region VI,%
964,Poverty Incidence among Population (%),2015,Capiz,12.9,Province,Region VI,%
965,Magnitude of Poor Population,1991,Capiz,,Province,Region VI,population
966,Magnitude of Poor Population,2006,Capiz,"  208,858 ",Province,Region VI,population
967,Magnitude of Poor Population,2009,Capiz,"  201,099 ",Province,Region VI,population
968,Magnitude of Poor Population,2012,Capiz,"  208,208 ",Province,Region VI,population
969,Magnitude of Poor Population,2015,Capiz,"  118,678 ",Province,Region VI,population
970,Subsistence Incidence among Population (%),1991,Capiz,,Province,Region VI,%
971,Subsistence Incidence among Population (%),2006,Capiz,8.7,Province,Region VI,%
972,Subsistence Incidence among Population (%),2009,Capiz,13.1,Province,Region VI,%
973,Subsistence Incidence among Population (%),2012,Capiz,12.3,Province,Region VI,%
974,Subsistence Incidence among Population (%),2015,Capiz,2.6,Province,Region VI,%
975,Magnitude of Subsistence Poor Population,1991,Capiz,,Province,Region VI,population
976,Magnitude of Subsistence Poor Population,2006,Capiz,"  60,510 ",Province,Region VI,population
977,Magnitude of Subsistence Poor Population,2009,Capiz,"  90,739 ",Province,Region VI,population
978,Magnitude of Subsistence Poor Population,2012,Capiz,"  91,947 ",Province,Region VI,population
979,Magnitude of Subsistence Poor Population,2015,Capiz,"  23,911 ",Province,Region VI,population
980,Annual Per Capita Poverty Threshold (in Pesos),1991,Caraga,"  6,099 ",Region,CARAGA,in Pesos
981,Annual Per Capita Poverty Threshold (in Pesos),2006,Caraga,"  14,324 ",Region,CARAGA,in Pesos
982,Annual Per Capita Poverty Threshold (in Pesos),2009,Caraga,"  18,309 ",Region,CARAGA,in Pesos
983,Annual Per Capita Poverty Threshold (in Pesos),2012,Caraga,"  19,629 ",Region,CARAGA,in Pesos
984,Annual Per Capita Poverty Threshold (in Pesos),2015,Caraga,"  22,570 ",Region,CARAGA,in Pesos
985,Poverty Incidence among Families (%),1991,Caraga,48.5,Region,CARAGA,%
986,Poverty Incidence among Families (%),2006,Caraga,41.7,Region,CARAGA,%
987,Poverty Incidence among Families (%),2009,Caraga,46.0,Region,CARAGA,%
988,Poverty Incidence among Families (%),2012,Caraga,31.9,Region,CARAGA,%
989,Poverty Incidence among Families (%),2015,Caraga,30.8,Region,CARAGA,%
990,Magnitude of Poor Families,1991,Caraga,"  163,244 ",Region,CARAGA,families
991,Magnitude of Poor Families,2006,Caraga,"  191,315 ",Region,CARAGA,families
992,Magnitude of Poor Families,2009,Caraga,"  227,453 ",Region,CARAGA,families
993,Magnitude of Poor Families,2012,Caraga,"  169,522 ",Region,CARAGA,families
994,Magnitude of Poor Families,2015,Caraga,"  178,160 ",Region,CARAGA,families
995,Poverty Incidence among Population (%),1991,Caraga,54.3,Region,CARAGA,%
996,Poverty Incidence among Population (%),2006,Caraga,49.2,Region,CARAGA,%
997,Poverty Incidence among Population (%),2009,Caraga,54.4,Region,CARAGA,%
998,Poverty Incidence among Population (%),2012,Caraga,40.3,Region,CARAGA,%
999,Poverty Incidence among Population (%),2015,Caraga,39.1,Region,CARAGA,%
1000,Magnitude of Poor Population,1991,Caraga,"  972,186 ",Region,CARAGA,population
1001,Magnitude of Poor Population,2006,Caraga,"  1,132,669 ",Region,CARAGA,population
1002,Magnitude of Poor Population,2009,Caraga,"  1,291,683 ",Region,CARAGA,population
1003,Magnitude of Poor Population,2012,Caraga,"  1,001,923 ",Region,CARAGA,population
1004,Magnitude of Poor Population,2015,Caraga,"  1,062,312 ",Region,CARAGA,population
1005,Subsistence Incidence among Population (%),1991,Caraga,33.1,Region,CARAGA,%
1006,Subsistence Incidence among Population (%),2006,Caraga,27.4,Region,CARAGA,%
1007,Subsistence Incidence among Population (%),2009,Caraga,30.8,Region,CARAGA,%
1008,Subsistence Incidence among Population (%),2012,Caraga,18.3,Region,CARAGA,%
1009,Subsistence Incidence among Population (%),2015,Caraga,16.8,Region,CARAGA,%
1010,Magnitude of Subsistence Poor Population,1991,Caraga,"  593,582 ",Region,CARAGA,population
1011,Magnitude of Subsistence Poor Population,2006,Caraga,"  629,117 ",Region,CARAGA,population
1012,Magnitude of Subsistence Poor Population,2009,Caraga,"  731,148 ",Region,CARAGA,population
1013,Magnitude of Subsistence Poor Population,2012,Caraga,"  455,903 ",Region,CARAGA,population
1014,Magnitude of Subsistence Poor Population,2015,Caraga,"  456,930 ",Region,CARAGA,population
1015,Annual Per Capita Poverty Threshold (in Pesos),1991,Catanduanes,,Province,Region V,in Pesos
1016,Annual Per Capita Poverty Threshold (in Pesos),2006,Catanduanes,"  13,369 ",Province,Region V,in Pesos
1017,Annual Per Capita Poverty Threshold (in Pesos),2009,Catanduanes,"  17,057 ",Province,Region V,in Pesos
1018,Annual Per Capita Poverty Threshold (in Pesos),2012,Catanduanes,"  18,303 ",Province,Region V,in Pesos
1019,Annual Per Capita Poverty Threshold (in Pesos),2015,Catanduanes,"  21,660 ",Province,Region V,in Pesos
1020,Poverty Incidence among Families (%),1991,Catanduanes,,Province,Region V,%
1021,Poverty Incidence among Families (%),2006,Catanduanes,33.0,Province,Region V,%
1022,Poverty Incidence among Families (%),2009,Catanduanes,22.6,Province,Region V,%
1023,Poverty Incidence among Families (%),2012,Catanduanes,27.1,Province,Region V,%
1024,Poverty Incidence among Families (%),2015,Catanduanes,33.6,Province,Region V,%
1025,Magnitude of Poor Families,1991,Catanduanes,,Province,Region V,families
1026,Magnitude of Poor Families,2006,Catanduanes,"  15,193 ",Province,Region V,families
1027,Magnitude of Poor Families,2009,Catanduanes,"  11,002 ",Province,Region V,families
1028,Magnitude of Poor Families,2012,Catanduanes,"  13,919 ",Province,Region V,families
1029,Magnitude of Poor Families,2015,Catanduanes,"  20,022 ",Province,Region V,families
1030,Poverty Incidence among Population (%),1991,Catanduanes,,Province,Region V,%
1031,Poverty Incidence among Population (%),2006,Catanduanes,41.4,Province,Region V,%
1032,Poverty Incidence among Population (%),2009,Catanduanes,29.1,Province,Region V,%
1033,Poverty Incidence among Population (%),2012,Catanduanes,33.8,Province,Region V,%
1034,Poverty Incidence among Population (%),2015,Catanduanes,43.4,Province,Region V,%
1035,Magnitude of Poor Population,1991,Catanduanes,,Province,Region V,population
1036,Magnitude of Poor Population,2006,Catanduanes,"  91,033 ",Province,Region V,population
