,Variable,Year,province,value,adm_level,region,unit
1859,Annual Per Capita Poverty Threshold (in Pesos),2015,Masbate,"20,406",Province,Region V,in Pesos
1890,Annual Per Capita Poverty Threshold (in Pesos),1991,Misamis Occidental,,Province,Region X,in Pesos
1891,Annual Per Capita Poverty Threshold (in Pesos),2006,Misamis Occidental,"12,199",Province,Region X,in Pesos
1892,Annual Per Capita Poverty Threshold (in Pesos),2009,Misamis Occidental,"15,966",Province,Region X,in Pesos
1893,Annual Per Capita Poverty Threshold (in Pesos),2012,Misamis Occidental,"18,127",Province,Region X,in Pesos
1894,Annual Per Capita Poverty Threshold (in Pesos),2015,Misamis Occidental,"20,376",Province,Region X,in Pesos
1925,Annual Per Capita Poverty Threshold (in Pesos),1991,Misamis Oriental,,Province,Region X,in Pesos
1926,Annual Per Capita Poverty Threshold (in Pesos),2006,Misamis Oriental,"13,430",Province,Region X,in Pesos
1927,Annual Per Capita Poverty Threshold (in Pesos),2009,Misamis Oriental,"17,539",Province,Region X,in Pesos
1928,Annual Per Capita Poverty Threshold (in Pesos),2012,Misamis Oriental,"18,938",Province,Region X,in Pesos
1929,Annual Per Capita Poverty Threshold (in Pesos),2015,Misamis Oriental,"21,299",Province,Region X,in Pesos
1960,Annual Per Capita Poverty Threshold (in Pesos),1991,Mt. Province,,Province,CAR,in Pesos
1961,Annual Per Capita Poverty Threshold (in Pesos),2006,Mt. Province,"14,910",Province,CAR,in Pesos
1962,Annual Per Capita Poverty Threshold (in Pesos),2009,Mt. Province,"18,118",Province,CAR,in Pesos
1963,Annual Per Capita Poverty Threshold (in Pesos),2012,Mt. Province,"21,138",Province,CAR,in Pesos
1964,Annual Per Capita Poverty Threshold (in Pesos),2015,Mt. Province,"23,620",Province,CAR,in Pesos
1995,Annual Per Capita Poverty Threshold (in Pesos),1991,NCR,"7,373",Region,NCR,in Pesos
1996,Annual Per Capita Poverty Threshold (in Pesos),2006,NCR,"15,699",Region,NCR,in Pesos
1997,Annual Per Capita Poverty Threshold (in Pesos),2009,NCR,"19,227",Region,NCR,in Pesos
1998,Annual Per Capita Poverty Threshold (in Pesos),2012,NCR,"20,344",Region,NCR,in Pesos
1999,Annual Per Capita Poverty Threshold (in Pesos),2015,NCR,"25,007",Region,NCR,in Pesos
2030,Annual Per Capita Poverty Threshold (in Pesos),1991,Negros Occidental,,Province,Region VI,in Pesos
2031,Annual Per Capita Poverty Threshold (in Pesos),2006,Negros Occidental,"11,826",Province,Region VI,in Pesos
2032,Annual Per Capita Poverty Threshold (in Pesos),2009,Negros Occidental,"14,921",Province,Region VI,in Pesos
2033,Annual Per Capita Poverty Threshold (in Pesos),2012,Negros Occidental,"17,243",Province,Region VI,in Pesos
2034,Annual Per Capita Poverty Threshold (in Pesos),2015,Negros Occidental,"20,464",Province,Region VI,in Pesos
2065,Annual Per Capita Poverty Threshold (in Pesos),1991,Negros Oriental,,Province,Region VII,in Pesos
2066,Annual Per Capita Poverty Threshold (in Pesos),2006,Negros Oriental,"11,518",Province,Region VII,in Pesos
2067,Annual Per Capita Poverty Threshold (in Pesos),2009,Negros Oriental,"13,625",Province,Region VII,in Pesos
2068,Annual Per Capita Poverty Threshold (in Pesos),2012,Negros Oriental,"18,589",Province,Region VII,in Pesos
2069,Annual Per Capita Poverty Threshold (in Pesos),2015,Negros Oriental,"22,823",Province,Region VII,in Pesos
2100,Annual Per Capita Poverty Threshold (in Pesos),1991,North Cotabato,,Province,Region XII,in Pesos
2101,Annual Per Capita Poverty Threshold (in Pesos),2006,North Cotabato,"12,077",Province,Region XII,in Pesos
2102,Annual Per Capita Poverty Threshold (in Pesos),2009,North Cotabato,"14,862",Province,Region XII,in Pesos
2103,Annual Per Capita Poverty Threshold (in Pesos),2012,North Cotabato,"18,340",Province,Region XII,in Pesos
2104,Annual Per Capita Poverty Threshold (in Pesos),2015,North Cotabato,"20,555",Province,Region XII,in Pesos
2135,Annual Per Capita Poverty Threshold (in Pesos),1991,Northern Samar,,Province,Region VIII,in Pesos
2136,Annual Per Capita Poverty Threshold (in Pesos),2006,Northern Samar,"12,959",Province,Region VIII,in Pesos
2137,Annual Per Capita Poverty Threshold (in Pesos),2009,Northern Samar,"16,883",Province,Region VIII,in Pesos
2138,Annual Per Capita Poverty Threshold (in Pesos),2012,Northern Samar,"19,197",Province,Region VIII,in Pesos
2139,Annual Per Capita Poverty Threshold (in Pesos),2015,Northern Samar,"21,574",Province,Region VIII,in Pesos
2170,Annual Per Capita Poverty Threshold (in Pesos),1991,Nueva Ecija,,Province,Region III,in Pesos
2171,Annual Per Capita Poverty Threshold (in Pesos),2006,Nueva Ecija,"14,857",Province,Region III,in Pesos
2172,Annual Per Capita Poverty Threshold (in Pesos),2009,Nueva Ecija,"18,732",Province,Region III,in Pesos
2173,Annual Per Capita Poverty Threshold (in Pesos),2012,Nueva Ecija,"20,847",Province,Region III,in Pesos
2174,Annual Per Capita Poverty Threshold (in Pesos),2015,Nueva Ecija,"23,403",Province,Region III,in Pesos
2205,Annual Per Capita Poverty Threshold (in Pesos),1991,Nueva Vizcaya,,Province,Region II,in Pesos
2206,Annual Per Capita Poverty Threshold (in Pesos),2006,Nueva Vizcaya,"13,402",Province,Region II,in Pesos
2207,Annual Per Capita Poverty Threshold (in Pesos),2009,Nueva Vizcaya,"16,725",Province,Region II,in Pesos
2208,Annual Per Capita Poverty Threshold (in Pesos),2012,Nueva Vizcaya,"18,709",Province,Region II,in Pesos
2209,Annual Per Capita Poverty Threshold (in Pesos),2015,Nueva Vizcaya,"22,174",Province,Region II,in Pesos
2240,Annual Per Capita Poverty Threshold (in Pesos),1991,Occidental Mindoro,,Province,Region IV-B,in Pesos
2241,Annual Per Capita Poverty Threshold (in Pesos),2006,Occidental Mindoro,"12,725",Province,Region IV-B,in Pesos
2242,Annual Per Capita Poverty Threshold (in Pesos),2009,Occidental Mindoro,"15,937",Province,Region IV-B,in Pesos
2243,Annual Per Capita Poverty Threshold (in Pesos),2012,Occidental Mindoro,"17,412",Province,Region IV-B,in Pesos
2244,Annual Per Capita Poverty Threshold (in Pesos),2015,Occidental Mindoro,"19,994",Province,Region IV-B,in Pesos
2275,Annual Per Capita Poverty Threshold (in Pesos),1991,Oriental Mindoro,,Province,Region IV-B,in Pesos
2276,Annual Per Capita Poverty Threshold (in Pesos),2006,Oriental Mindoro,"13,396",Province,Region IV-B,in Pesos
2277,Annual Per Capita Poverty Threshold (in Pesos),2009,Oriental Mindoro,"16,710",Province,Region IV-B,in Pesos
2278,Annual Per Capita Poverty Threshold (in Pesos),2012,Oriental Mindoro,"17,415",Province,Region IV-B,in Pesos
2279,Annual Per Capita Poverty Threshold (in Pesos),2015,Oriental Mindoro,"20,410",Province,Region IV-B,in Pesos
2310,Annual Per Capita Poverty Threshold (in Pesos),1991,PHILIPPINES,"5,949",Country,Philippines,in Pesos
2311,Annual Per Capita Poverty Threshold (in Pesos),2006,PHILIPPINES,"13,357",Country,Philippines,in Pesos
2312,Annual Per Capita Poverty Threshold (in Pesos),2009,PHILIPPINES,"16,871",Country,Philippines,in Pesos
2313,Annual Per Capita Poverty Threshold (in Pesos),2012,PHILIPPINES,"18,935",Country,Philippines,in Pesos
2314,Annual Per Capita Poverty Threshold (in Pesos),2015,PHILIPPINES,"21,753",Country,Philippines,in Pesos
2345,Annual Per Capita Poverty Threshold (in Pesos),1991,Palawan,,Province,Region IV-B,in Pesos
2346,Annual Per Capita Poverty Threshold (in Pesos),2006,Palawan,"11,521",Province,Region IV-B,in Pesos
2347,Annual Per Capita Poverty Threshold (in Pesos),2009,Palawan,"14,418",Province,Region IV-B,in Pesos
2348,Annual Per Capita Poverty Threshold (in Pesos),2012,Palawan,"16,696",Province,Region IV-B,in Pesos
2349,Annual Per Capita Poverty Threshold (in Pesos),2015,Palawan,"19,435",Province,Region IV-B,in Pesos
2380,Annual Per Capita Poverty Threshold (in Pesos),1991,Pampanga,,Province,Region III,in Pesos
2381,Annual Per Capita Poverty Threshold (in Pesos),2006,Pampanga,"14,221",Province,Region III,in Pesos
2382,Annual Per Capita Poverty Threshold (in Pesos),2009,Pampanga,"17,399",Province,Region III,in Pesos
2383,Annual Per Capita Poverty Threshold (in Pesos),2012,Pampanga,"19,163",Province,Region III,in Pesos
2384,Annual Per Capita Poverty Threshold (in Pesos),2015,Pampanga,"22,474",Province,Region III,in Pesos
2415,Annual Per Capita Poverty Threshold (in Pesos),1991,Pangasinan,,Province,Region I,in Pesos
2416,Annual Per Capita Poverty Threshold (in Pesos),2006,Pangasinan,"13,860",Province,Region I,in Pesos
2417,Annual Per Capita Poverty Threshold (in Pesos),2009,Pangasinan,"17,043",Province,Region I,in Pesos
2418,Annual Per Capita Poverty Threshold (in Pesos),2012,Pangasinan,"17,949",Province,Region I,in Pesos
2419,Annual Per Capita Poverty Threshold (in Pesos),2015,Pangasinan,"20,444",Province,Region I,in Pesos
2450,Annual Per Capita Poverty Threshold (in Pesos),1991,Quezon,,Province,Region VI-A,in Pesos
2451,Annual Per Capita Poverty Threshold (in Pesos),2006,Quezon,"12,784",Province,Region VI-A,in Pesos
2452,Annual Per Capita Poverty Threshold (in Pesos),2009,Quezon,"16,181",Province,Region VI-A,in Pesos
2453,Annual Per Capita Poverty Threshold (in Pesos),2012,Quezon,"18,081",Province,Region VI-A,in Pesos
2454,Annual Per Capita Poverty Threshold (in Pesos),2015,Quezon,"20,515",Province,Region VI-A,in Pesos
2485,Annual Per Capita Poverty Threshold (in Pesos),1991,Quirino,,Province,Region II,in Pesos
2486,Annual Per Capita Poverty Threshold (in Pesos),2006,Quirino,"13,183",Province,Region II,in Pesos
2487,Annual Per Capita Poverty Threshold (in Pesos),2009,Quirino,"16,396",Province,Region II,in Pesos
2488,Annual Per Capita Poverty Threshold (in Pesos),2012,Quirino,"19,014",Province,Region II,in Pesos
2489,Annual Per Capita Poverty Threshold (in Pesos),2015,Quirino,"20,941",Province,Region II,in Pesos
2520,Annual Per Capita Poverty Threshold (in Pesos),1991,Region I,"6,371",Region,Region I,in Pesos
2521,Annual Per Capita Poverty Threshold (in Pesos),2006,Region I,"14,107",Region,Region I,in Pesos
2522,Annual Per Capita Poverty Threshold (in Pesos),2009,Region I,"17,595",Region,Region I,in Pesos
2523,Annual Per Capita Poverty Threshold (in Pesos),2012,Region I,"18,373",Region,Region I,in Pesos
2524,Annual Per Capita Poverty Threshold (in Pesos),2015,Region I,"20,488",Region,Region I,in Pesos
2555,Annual Per Capita Poverty Threshold (in Pesos),1991,Region II,"6,525",Province,Region II,in Pesos
2556,Annual Per Capita Poverty Threshold (in Pesos),2006,Region II,"13,944",Province,Region II,in Pesos
2557,Annual Per Capita Poverty Threshold (in Pesos),2009,Region II,"17,330",Province,Region II,in Pesos
2558,Annual Per Capita Poverty Threshold (in Pesos),2012,Region II,"19,125",Province,Region II,in Pesos
2559,Annual Per Capita Poverty Threshold (in Pesos),2015,Region II,"21,860",Province,Region II,in Pesos
2590,Annual Per Capita Poverty Threshold (in Pesos),1991,Region III,"6,635",Region,Region III,in Pesos
2591,Annual Per Capita Poverty Threshold (in Pesos),2006,Region III,"14,422",Region,Region III,in Pesos
2592,Annual Per Capita Poverty Threshold (in Pesos),2009,Region III,"18,188",Region,Region III,in Pesos
2593,Annual Per Capita Poverty Threshold (in Pesos),2012,Region III,"20,071",Region,Region III,in Pesos
2594,Annual Per Capita Poverty Threshold (in Pesos),2015,Region III,"23,200",Region,Region III,in Pesos
2625,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-A,"6,409",Region,Region VI-A,in Pesos
2626,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-A,"13,241",Region,Region VI-A,in Pesos
2627,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-A,"17,033",Region,Region VI-A,in Pesos
2628,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-A,"19,137",Region,Region VI-A,in Pesos
2629,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-A,"22,121",Region,Region VI-A,in Pesos
2660,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-B,"5,753",Region,Region IV-B,in Pesos
2661,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-B,"12,645",Region,Region IV-B,in Pesos
2662,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-B,"15,613",Region,Region IV-B,in Pesos
2663,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-B,"17,292",Region,Region IV-B,in Pesos
2664,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-B,"20,224",Region,Region IV-B,in Pesos
2695,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IX,"5,330",Region,Region IX,in Pesos
2696,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IX,"12,743",Region,Region IX,in Pesos
2697,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IX,"16,260",Region,Region IX,in Pesos
2698,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IX,"18,054",Region,Region IX,in Pesos
2699,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IX,"20,925",Region,Region IX,in Pesos
2730,Annual Per Capita Poverty Threshold (in Pesos),1991,Region V,"5,807",Region,Region V,in Pesos
2731,Annual Per Capita Poverty Threshold (in Pesos),2006,Region V,"13,240",Region,Region V,in Pesos
2732,Annual Per Capita Poverty Threshold (in Pesos),2009,Region V,"16,888",Region,Region V,in Pesos
2733,Annual Per Capita Poverty Threshold (in Pesos),2012,Region V,"18,257",Region,Region V,in Pesos
2734,Annual Per Capita Poverty Threshold (in Pesos),2015,Region V,"21,476",Region,Region V,in Pesos
2765,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VI,"5,580",Region,Region VI,in Pesos
2766,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VI,"12,684",Region,Region VI,in Pesos
2767,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VI,"15,971",Region,Region VI,in Pesos
2768,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VI,"18,029",Region,Region VI,in Pesos
2769,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VI,"21,070",Region,Region VI,in Pesos
2800,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VII,"5,670",Region,Region VII,in Pesos
2801,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VII,"13,963",Region,Region VII,in Pesos
2802,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VII,"16,662",Region,Region VII,in Pesos
2803,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VII,"18,767",Region,Region VII,in Pesos
2804,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VII,"21,914",Region,Region VII,in Pesos
2835,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VIII,"5,507",Region,Region VIII,in Pesos
2836,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VIII,"12,520",Region,Region VIII,in Pesos
2837,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VIII,"16,278",Region,Region VIII,in Pesos
2838,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VIII,"18,076",Region,Region VIII,in Pesos
2839,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VIII,"21,304",Region,Region VIII,in Pesos
2870,Annual Per Capita Poverty Threshold (in Pesos),1991,Region X,"5,529",Region,Region X,in Pesos
2871,Annual Per Capita Poverty Threshold (in Pesos),2006,Region X,"12,917",Region,Region X,in Pesos
2872,Annual Per Capita Poverty Threshold (in Pesos),2009,Region X,"16,878",Region,Region X,in Pesos
2873,Annual Per Capita Poverty Threshold (in Pesos),2012,Region X,"19,335",Region,Region X,in Pesos
2874,Annual Per Capita Poverty Threshold (in Pesos),2015,Region X,"22,345",Region,Region X,in Pesos
2905,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XI,"5,653",Region,Region XI,in Pesos
2906,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XI,"13,389",Region,Region XI,in Pesos
2907,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XI,"17,120",Region,Region XI,in Pesos
2908,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XI,"19,967",Region,Region XI,in Pesos
2909,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XI,"22,754",Region,Region XI,in Pesos
2940,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XII,"6,272",Region,Region XII,in Pesos
2941,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XII,"13,319",Region,Region XII,in Pesos
2942,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XII,"16,405",Region,Region XII,in Pesos
2943,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XII,"18,737",Region,Region XII,in Pesos
2944,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XII,"21,025",Region,Region XII,in Pesos
2975,Annual Per Capita Poverty Threshold (in Pesos),1991,Rizal,,Province,Region VI-A,in Pesos
2976,Annual Per Capita Poverty Threshold (in Pesos),2006,Rizal,"14,525",Province,Region VI-A,in Pesos
2977,Annual Per Capita Poverty Threshold (in Pesos),2009,Rizal,"18,397",Province,Region VI-A,in Pesos
2978,Annual Per Capita Poverty Threshold (in Pesos),2012,Rizal,"20,306",Province,Region VI-A,in Pesos
2979,Annual Per Capita Poverty Threshold (in Pesos),2015,Rizal,"24,198",Province,Region VI-A,in Pesos
3010,Annual Per Capita Poverty Threshold (in Pesos),1991,Romblon,,Province,Region IV-B,in Pesos
3011,Annual Per Capita Poverty Threshold (in Pesos),2006,Romblon,"12,811",Province,Region IV-B,in Pesos
3012,Annual Per Capita Poverty Threshold (in Pesos),2009,Romblon,"15,547",Province,Region IV-B,in Pesos
3013,Annual Per Capita Poverty Threshold (in Pesos),2012,Romblon,"18,464",Province,Region IV-B,in Pesos
3014,Annual Per Capita Poverty Threshold (in Pesos),2015,Romblon,"21,601",Province,Region IV-B,in Pesos
3045,Annual Per Capita Poverty Threshold (in Pesos),1991,Saranggani,,Province,Region XII,in Pesos
3046,Annual Per Capita Poverty Threshold (in Pesos),2006,Saranggani,"13,059",Province,Region XII,in Pesos
3047,Annual Per Capita Poverty Threshold (in Pesos),2009,Saranggani,"16,053",Province,Region XII,in Pesos
3048,Annual Per Capita Poverty Threshold (in Pesos),2012,Saranggani,"18,640",Province,Region XII,in Pesos
3049,Annual Per Capita Poverty Threshold (in Pesos),2015,Saranggani,"20,753",Province,Region XII,in Pesos
3080,Annual Per Capita Poverty Threshold (in Pesos),1991,"Siquijor,",,,,in Pesos
3081,Annual Per Capita Poverty Threshold (in Pesos),2006,"Siquijor,","13,971",,,in Pesos
3082,Annual Per Capita Poverty Threshold (in Pesos),2009,"Siquijor,","16,469",,,in Pesos
3083,Annual Per Capita Poverty Threshold (in Pesos),2012,"Siquijor,","18,420",,,in Pesos
3084,Annual Per Capita Poverty Threshold (in Pesos),2015,"Siquijor,","21,675",,,in Pesos
3115,Annual Per Capita Poverty Threshold (in Pesos),1991,Sorsogon,,Province,Region V,in Pesos
3116,Annual Per Capita Poverty Threshold (in Pesos),2006,Sorsogon,"12,905",Province,Region V,in Pesos
3117,Annual Per Capita Poverty Threshold (in Pesos),2009,Sorsogon,"16,484",Province,Region V,in Pesos
3118,Annual Per Capita Poverty Threshold (in Pesos),2012,Sorsogon,"17,535",Province,Region V,in Pesos
3119,Annual Per Capita Poverty Threshold (in Pesos),2015,Sorsogon,"20,480",Province,Region V,in Pesos
3150,Annual Per Capita Poverty Threshold (in Pesos),1991,South Cotabato,,Province,Region XII,in Pesos
3151,Annual Per Capita Poverty Threshold (in Pesos),2006,South Cotabato,"13,889",Province,Region XII,in Pesos
3152,Annual Per Capita Poverty Threshold (in Pesos),2009,South Cotabato,"17,141",Province,Region XII,in Pesos
3153,Annual Per Capita Poverty Threshold (in Pesos),2012,South Cotabato,"19,847",Province,Region XII,in Pesos
3154,Annual Per Capita Poverty Threshold (in Pesos),2015,South Cotabato,"22,147",Province,Region XII,in Pesos
3185,Annual Per Capita Poverty Threshold (in Pesos),1991,Southern Leyte,,Province,Region VIII,in Pesos
3186,Annual Per Capita Poverty Threshold (in Pesos),2006,Southern Leyte,"12,830",Province,Region VIII,in Pesos
3187,Annual Per Capita Poverty Threshold (in Pesos),2009,Southern Leyte,"16,688",Province,Region VIII,in Pesos
3188,Annual Per Capita Poverty Threshold (in Pesos),2012,Southern Leyte,"19,431",Province,Region VIII,in Pesos
3189,Annual Per Capita Poverty Threshold (in Pesos),2015,Southern Leyte,"23,318",Province,Region VIII,in Pesos
3220,Annual Per Capita Poverty Threshold (in Pesos),1991,Sultan Kudarat,,Province,Region XII,in Pesos
3221,Annual Per Capita Poverty Threshold (in Pesos),2006,Sultan Kudarat,"13,766",Province,Region XII,in Pesos
3222,Annual Per Capita Poverty Threshold (in Pesos),2009,Sultan Kudarat,"16,965",Province,Region XII,in Pesos
3223,Annual Per Capita Poverty Threshold (in Pesos),2012,Sultan Kudarat,"17,597",Province,Region XII,in Pesos
3224,Annual Per Capita Poverty Threshold (in Pesos),2015,Sultan Kudarat,"20,620",Province,Region XII,in Pesos
3255,Annual Per Capita Poverty Threshold (in Pesos),1991,Sulu,,Province,ARMM,in Pesos
3256,Annual Per Capita Poverty Threshold (in Pesos),2006,Sulu,"13,330",Province,ARMM,in Pesos
3257,Annual Per Capita Poverty Threshold (in Pesos),2009,Sulu,"17,240",Province,ARMM,in Pesos
3258,Annual Per Capita Poverty Threshold (in Pesos),2012,Sulu,"20,477",Province,ARMM,in Pesos
3259,Annual Per Capita Poverty Threshold (in Pesos),2015,Sulu,"20,778",Province,ARMM,in Pesos
3290,Annual Per Capita Poverty Threshold (in Pesos),1991,Surigao Del Norte,,Province,CARAGA,in Pesos
3291,Annual Per Capita Poverty Threshold (in Pesos),2006,Surigao Del Norte,"13,771",Province,CARAGA,in Pesos
3292,Annual Per Capita Poverty Threshold (in Pesos),2009,Surigao Del Norte,"17,595",Province,CARAGA,in Pesos
3293,Annual Per Capita Poverty Threshold (in Pesos),2012,Surigao Del Norte,"20,566",Province,CARAGA,in Pesos
3294,Annual Per Capita Poverty Threshold (in Pesos),2015,Surigao Del Norte,"23,057",Province,CARAGA,in Pesos
3325,Annual Per Capita Poverty Threshold (in Pesos),1991,Surigao Del Sur,,Province,CARAGA,in Pesos
3326,Annual Per Capita Poverty Threshold (in Pesos),2006,Surigao Del Sur,"13,605",Province,CARAGA,in Pesos
3327,Annual Per Capita Poverty Threshold (in Pesos),2009,Surigao Del Sur,"17,398",Province,CARAGA,in Pesos
3328,Annual Per Capita Poverty Threshold (in Pesos),2012,Surigao Del Sur,"19,287",Province,CARAGA,in Pesos
3329,Annual Per Capita Poverty Threshold (in Pesos),2015,Surigao Del Sur,"22,759",Province,CARAGA,in Pesos
3360,Annual Per Capita Poverty Threshold (in Pesos),1991,Tarlac,,Province,Region III,in Pesos
3361,Annual Per Capita Poverty Threshold (in Pesos),2006,Tarlac,"13,958",Province,Region III,in Pesos
3362,Annual Per Capita Poverty Threshold (in Pesos),2009,Tarlac,"17,559",Province,Region III,in Pesos
3363,Annual Per Capita Poverty Threshold (in Pesos),2012,Tarlac,"18,810",Province,Region III,in Pesos
3364,Annual Per Capita Poverty Threshold (in Pesos),2015,Tarlac,"23,008",Province,Region III,in Pesos
3395,Annual Per Capita Poverty Threshold (in Pesos),1991,Tawi-tawi,,Province,ARMM,in Pesos
3396,Annual Per Capita Poverty Threshold (in Pesos),2006,Tawi-tawi,"11,557",Province,ARMM,in Pesos
3397,Annual Per Capita Poverty Threshold (in Pesos),2009,Tawi-tawi,"14,659",Province,ARMM,in Pesos
3398,Annual Per Capita Poverty Threshold (in Pesos),2012,Tawi-tawi,"17,406",Province,ARMM,in Pesos
3399,Annual Per Capita Poverty Threshold (in Pesos),2015,Tawi-tawi,"16,586",Province,ARMM,in Pesos
3430,Annual Per Capita Poverty Threshold (in Pesos),1991,Western Samar,,Province,Region VIII,in Pesos
3431,Annual Per Capita Poverty Threshold (in Pesos),2006,Western Samar,"11,607",Province,Region VIII,in Pesos
3432,Annual Per Capita Poverty Threshold (in Pesos),2009,Western Samar,"15,091",Province,Region VIII,in Pesos
3433,Annual Per Capita Poverty Threshold (in Pesos),2012,Western Samar,"15,891",Province,Region VIII,in Pesos
3434,Annual Per Capita Poverty Threshold (in Pesos),2015,Western Samar,"20,139",Province,Region VIII,in Pesos
3465,Annual Per Capita Poverty Threshold (in Pesos),1991,Zambales,,Province,Region III,in Pesos
3466,Annual Per Capita Poverty Threshold (in Pesos),2006,Zambales,"14,580",Province,Region III,in Pesos
3467,Annual Per Capita Poverty Threshold (in Pesos),2009,Zambales,"18,448",Province,Region III,in Pesos
3468,Annual Per Capita Poverty Threshold (in Pesos),2012,Zambales,"21,885",Province,Region III,in Pesos
3469,Annual Per Capita Poverty Threshold (in Pesos),2015,Zambales,"26,473",Province,Region III,in Pesos
3500,Annual Per Capita Poverty Threshold (in Pesos),1991,Zamboanga Sibugay,,Province,Region IX,in Pesos
3501,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga Sibugay,"13,389",Province,Region IX,in Pesos
3502,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga Sibugay,"17,046",Province,Region IX,in Pesos
3503,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga Sibugay,"17,338",Province,Region IX,in Pesos
3504,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga Sibugay,"20,551",Province,Region IX,in Pesos
3535,Annual Per Capita Poverty Threshold (in Pesos),1991,Zamboanga del Norte,,Province,Region IX,in Pesos
3536,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga del Norte,"13,464",Province,Region IX,in Pesos
3537,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga del Norte,"17,184",Province,Region IX,in Pesos
3538,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga del Norte,"18,483",Province,Region IX,in Pesos
3539,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga del Norte,"21,725",Province,Region IX,in Pesos
3570,Annual Per Capita Poverty Threshold (in Pesos),1991,Zamboanga del Sur,,Province,Region IX,in Pesos
3571,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga del Sur,"11,508",Province,Region IX,in Pesos
3572,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga del Sur,"14,679",Province,Region IX,in Pesos
3573,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga del Sur,"17,961",Province,Region IX,in Pesos
3574,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga del Sur,"20,095",Province,Region IX,in Pesos
