,Variable,Year,province,value,adm_level,region,unit
2525,Poverty Incidence among Families (%),1991,Region I,30.6,Region,Region I,%
2526,Poverty Incidence among Families (%),2006,Region I,19.9,Region,Region I,%
2527,Poverty Incidence among Families (%),2009,Region I,16.8,Region,Region I,%
2528,Poverty Incidence among Families (%),2012,Region I,14,Region,Region I,%
2529,Poverty Incidence among Families (%),2015,Region I,9.6,Region,Region I,%
2560,Poverty Incidence among Families (%),1991,Region II,37.3,Province,Region II,%
2561,Poverty Incidence among Families (%),2006,Region II,21.7,Province,Region II,%
2562,Poverty Incidence among Families (%),2009,Region II,20.2,Province,Region II,%
2563,Poverty Incidence among Families (%),2012,Region II,17,Province,Region II,%
2564,Poverty Incidence among Families (%),2015,Region II,11.7,Province,Region II,%
2595,Poverty Incidence among Families (%),1991,Region III,18.1,Region,Region III,%
2596,Poverty Incidence among Families (%),2006,Region III,10.3,Region,Region III,%
2597,Poverty Incidence among Families (%),2009,Region III,10.7,Region,Region III,%
2598,Poverty Incidence among Families (%),2012,Region III,10.1,Region,Region III,%
2599,Poverty Incidence among Families (%),2015,Region III,8.9,Region,Region III,%
2630,Poverty Incidence among Families (%),1991,Region IV-A,19.1,Region,Region VI-A,%
2631,Poverty Incidence among Families (%),2006,Region IV-A,7.8,Region,Region VI-A,%
2632,Poverty Incidence among Families (%),2009,Region IV-A,8.8,Region,Region VI-A,%
2633,Poverty Incidence among Families (%),2012,Region IV-A,8.3,Region,Region VI-A,%
2634,Poverty Incidence among Families (%),2015,Region IV-A,6.7,Region,Region VI-A,%
2665,Poverty Incidence among Families (%),1991,Region IV-B,36.6,Region,Region IV-B,%
2666,Poverty Incidence among Families (%),2006,Region IV-B,32.4,Region,Region IV-B,%
2667,Poverty Incidence among Families (%),2009,Region IV-B,27.2,Region,Region IV-B,%
2668,Poverty Incidence among Families (%),2012,Region IV-B,23.6,Region,Region IV-B,%
2669,Poverty Incidence among Families (%),2015,Region IV-B,17.4,Region,Region IV-B,%
2700,Poverty Incidence among Families (%),1991,Region IX,36.4,Region,Region IX,%
2701,Poverty Incidence among Families (%),2006,Region IX,40,Region,Region IX,%
2702,Poverty Incidence among Families (%),2009,Region IX,39.5,Region,Region IX,%
2703,Poverty Incidence among Families (%),2012,Region IX,33.7,Region,Region IX,%
2704,Poverty Incidence among Families (%),2015,Region IX,26,Region,Region IX,%
2735,Poverty Incidence among Families (%),1991,Region V,48,Region,Region V,%
2736,Poverty Incidence among Families (%),2006,Region V,35.4,Region,Region V,%
2737,Poverty Incidence among Families (%),2009,Region V,35.3,Region,Region V,%
2738,Poverty Incidence among Families (%),2012,Region V,32.3,Region,Region V,%
2739,Poverty Incidence among Families (%),2015,Region V,27.5,Region,Region V,%
2770,Poverty Incidence among Families (%),1991,Region VI,32.3,Region,Region VI,%
2771,Poverty Incidence among Families (%),2006,Region VI,22.7,Region,Region VI,%
2772,Poverty Incidence among Families (%),2009,Region VI,23.6,Region,Region VI,%
2773,Poverty Incidence among Families (%),2012,Region VI,22.8,Region,Region VI,%
2774,Poverty Incidence among Families (%),2015,Region VI,16.6,Region,Region VI,%
2805,Poverty Incidence among Families (%),1991,Region VII,38.2,Region,Region VII,%
2806,Poverty Incidence among Families (%),2006,Region VII,30.7,Region,Region VII,%
2807,Poverty Incidence among Families (%),2009,Region VII,26,Region,Region VII,%
2808,Poverty Incidence among Families (%),2012,Region VII,25.7,Region,Region VII,%
2809,Poverty Incidence among Families (%),2015,Region VII,23.6,Region,Region VII,%
2840,Poverty Incidence among Families (%),1991,Region VIII,42.3,Region,Region VIII,%
2841,Poverty Incidence among Families (%),2006,Region VIII,33.7,Region,Region VIII,%
2842,Poverty Incidence among Families (%),2009,Region VIII,34.5,Region,Region VIII,%
2843,Poverty Incidence among Families (%),2012,Region VIII,37.4,Region,Region VIII,%
2844,Poverty Incidence among Families (%),2015,Region VIII,30.7,Region,Region VIII,%
2875,Poverty Incidence among Families (%),1991,Region X,42.6,Region,Region X,%
2876,Poverty Incidence among Families (%),2006,Region X,32.1,Region,Region X,%
2877,Poverty Incidence among Families (%),2009,Region X,33.3,Region,Region X,%
2878,Poverty Incidence among Families (%),2012,Region X,32.8,Region,Region X,%
2879,Poverty Incidence among Families (%),2015,Region X,30.3,Region,Region X,%
2910,Poverty Incidence among Families (%),1991,Region XI,34.1,Region,Region XI,%
2911,Poverty Incidence among Families (%),2006,Region XI,25.4,Region,Region XI,%
2912,Poverty Incidence among Families (%),2009,Region XI,25.5,Region,Region XI,%
2913,Poverty Incidence among Families (%),2012,Region XI,25,Region,Region XI,%
2914,Poverty Incidence among Families (%),2015,Region XI,16.6,Region,Region XI,%
2945,Poverty Incidence among Families (%),1991,Region XII,47.4,Region,Region XII,%
2946,Poverty Incidence among Families (%),2006,Region XII,31.2,Region,Region XII,%
2947,Poverty Incidence among Families (%),2009,Region XII,30.8,Region,Region XII,%
2948,Poverty Incidence among Families (%),2012,Region XII,37.1,Region,Region XII,%
2949,Poverty Incidence among Families (%),2015,Region XII,30.5,Region,Region XII,%
2980,Poverty Incidence among Families (%),1991,Rizal,,Province,Region VI-A,%
2981,Poverty Incidence among Families (%),2006,Rizal,2.5,Province,Region VI-A,%
2982,Poverty Incidence among Families (%),2009,Rizal,5.8,Province,Region VI-A,%
2983,Poverty Incidence among Families (%),2012,Rizal,5,Province,Region VI-A,%
2984,Poverty Incidence among Families (%),2015,Rizal,3.6,Province,Region VI-A,%
3015,Poverty Incidence among Families (%),1991,Romblon,,Province,Region IV-B,%
3016,Poverty Incidence among Families (%),2006,Romblon,36.3,Province,Region IV-B,%
3017,Poverty Incidence among Families (%),2009,Romblon,32.6,Province,Region IV-B,%
3018,Poverty Incidence among Families (%),2012,Romblon,30.4,Province,Region IV-B,%
3019,Poverty Incidence among Families (%),2015,Romblon,28.1,Province,Region IV-B,%
3050,Poverty Incidence among Families (%),1991,Saranggani,,Province,Region XII,%
3051,Poverty Incidence among Families (%),2006,Saranggani,41.7,Province,Region XII,%
3052,Poverty Incidence among Families (%),2009,Saranggani,47.5,Province,Region XII,%
3053,Poverty Incidence among Families (%),2012,Saranggani,46,Province,Region XII,%
3054,Poverty Incidence among Families (%),2015,Saranggani,47.3,Province,Region XII,%
3085,Poverty Incidence among Families (%),1991,"Siquijor,",,,,%
3086,Poverty Incidence among Families (%),2006,"Siquijor,",25.6,,,%
3087,Poverty Incidence among Families (%),2009,"Siquijor,",27.2,,,%
3088,Poverty Incidence among Families (%),2012,"Siquijor,",24,,,%
3089,Poverty Incidence among Families (%),2015,"Siquijor,",48.9,,,%
3120,Poverty Incidence among Families (%),1991,Sorsogon,,Province,Region V,%
3121,Poverty Incidence among Families (%),2006,Sorsogon,31.3,Province,Region V,%
3122,Poverty Incidence among Families (%),2009,Sorsogon,29.8,Province,Region V,%
3123,Poverty Incidence among Families (%),2012,Sorsogon,31.3,Province,Region V,%
3124,Poverty Incidence among Families (%),2015,Sorsogon,31.7,Province,Region V,%
3155,Poverty Incidence among Families (%),1991,South Cotabato,,Province,Region XII,%
3156,Poverty Incidence among Families (%),2006,South Cotabato,26.1,Province,Region XII,%
3157,Poverty Incidence among Families (%),2009,South Cotabato,25.7,Province,Region XII,%
3158,Poverty Incidence among Families (%),2012,South Cotabato,25.8,Province,Region XII,%
3159,Poverty Incidence among Families (%),2015,South Cotabato,19.8,Province,Region XII,%
3190,Poverty Incidence among Families (%),1991,Southern Leyte,,Province,Region VIII,%
3191,Poverty Incidence among Families (%),2006,Southern Leyte,25.3,Province,Region VIII,%
3192,Poverty Incidence among Families (%),2009,Southern Leyte,30.1,Province,Region VIII,%
3193,Poverty Incidence among Families (%),2012,Southern Leyte,34,Province,Region VIII,%
3194,Poverty Incidence among Families (%),2015,Southern Leyte,30.2,Province,Region VIII,%
3225,Poverty Incidence among Families (%),1991,Sultan Kudarat,,Province,Region XII,%
3226,Poverty Incidence among Families (%),2006,Sultan Kudarat,44.3,Province,Region XII,%
3227,Poverty Incidence among Families (%),2009,Sultan Kudarat,41.6,Province,Region XII,%
3228,Poverty Incidence among Families (%),2012,Sultan Kudarat,40.4,Province,Region XII,%
3229,Poverty Incidence among Families (%),2015,Sultan Kudarat,39.2,Province,Region XII,%
3260,Poverty Incidence among Families (%),1991,Sulu,,Province,ARMM,%
3261,Poverty Incidence among Families (%),2006,Sulu,35.2,Province,ARMM,%
3262,Poverty Incidence among Families (%),2009,Sulu,35.5,Province,ARMM,%
3263,Poverty Incidence among Families (%),2012,Sulu,40.2,Province,ARMM,%
3264,Poverty Incidence among Families (%),2015,Sulu,49.6,Province,ARMM,%
3295,Poverty Incidence among Families (%),1991,Surigao Del Norte,,Province,CARAGA,%
3296,Poverty Incidence among Families (%),2006,Surigao Del Norte,43.7,Province,CARAGA,%
3297,Poverty Incidence among Families (%),2009,Surigao Del Norte,48.9,Province,CARAGA,%
3298,Poverty Incidence among Families (%),2012,Surigao Del Norte,33.8,Province,CARAGA,%
3299,Poverty Incidence among Families (%),2015,Surigao Del Norte,26.7,Province,CARAGA,%
3330,Poverty Incidence among Families (%),1991,Surigao Del Sur,,Province,CARAGA,%
3331,Poverty Incidence among Families (%),2006,Surigao Del Sur,38,Province,CARAGA,%
3332,Poverty Incidence among Families (%),2009,Surigao Del Sur,44.1,Province,CARAGA,%
3333,Poverty Incidence among Families (%),2012,Surigao Del Sur,28.3,Province,CARAGA,%
3334,Poverty Incidence among Families (%),2015,Surigao Del Sur,32,Province,CARAGA,%
3365,Poverty Incidence among Families (%),1991,Tarlac,,Province,Region III,%
3366,Poverty Incidence among Families (%),2006,Tarlac,14.1,Province,Region III,%
3367,Poverty Incidence among Families (%),2009,Tarlac,13.7,Province,Region III,%
3368,Poverty Incidence among Families (%),2012,Tarlac,13.5,Province,Region III,%
3369,Poverty Incidence among Families (%),2015,Tarlac,14.7,Province,Region III,%
3400,Poverty Incidence among Families (%),1991,Tawi-tawi,,Province,ARMM,%
3401,Poverty Incidence among Families (%),2006,Tawi-tawi,50.2,Province,ARMM,%
3402,Poverty Incidence among Families (%),2009,Tawi-tawi,29.4,Province,ARMM,%
3403,Poverty Incidence among Families (%),2012,Tawi-tawi,21.9,Province,ARMM,%
3404,Poverty Incidence among Families (%),2015,Tawi-tawi,10.6,Province,ARMM,%
3435,Poverty Incidence among Families (%),1991,Western Samar,,Province,Region VIII,%
3436,Poverty Incidence among Families (%),2006,Western Samar,32.3,Province,Region VIII,%
3437,Poverty Incidence among Families (%),2009,Western Samar,34.9,Province,Region VIII,%
3438,Poverty Incidence among Families (%),2012,Western Samar,43.5,Province,Region VIII,%
3439,Poverty Incidence among Families (%),2015,Western Samar,39.5,Province,Region VIII,%
3470,Poverty Incidence among Families (%),1991,Zambales,,Province,Region III,%
3471,Poverty Incidence among Families (%),2006,Zambales,18.6,Province,Region III,%
3472,Poverty Incidence among Families (%),2009,Zambales,11.9,Province,Region III,%
3473,Poverty Incidence among Families (%),2012,Zambales,12.1,Province,Region III,%
3474,Poverty Incidence among Families (%),2015,Zambales,12.3,Province,Region III,%
3505,Poverty Incidence among Families (%),1991,Zamboanga Sibugay,,Province,Region IX,%
3506,Poverty Incidence among Families (%),2006,Zamboanga Sibugay,44.6,Province,Region IX,%
3507,Poverty Incidence among Families (%),2009,Zamboanga Sibugay,46,Province,Region IX,%
3508,Poverty Incidence among Families (%),2012,Zamboanga Sibugay,37,Province,Region IX,%
3509,Poverty Incidence among Families (%),2015,Zamboanga Sibugay,24.1,Province,Region IX,%
3540,Poverty Incidence among Families (%),1991,Zamboanga del Norte,,Province,Region IX,%
3541,Poverty Incidence among Families (%),2006,Zamboanga del Norte,60.3,Province,Region IX,%
3542,Poverty Incidence among Families (%),2009,Zamboanga del Norte,60.3,Province,Region IX,%
3543,Poverty Incidence among Families (%),2012,Zamboanga del Norte,48,Province,Region IX,%
3544,Poverty Incidence among Families (%),2015,Zamboanga del Norte,41.1,Province,Region IX,%
3575,Poverty Incidence among Families (%),1991,Zamboanga del Sur,,Province,Region IX,%
3576,Poverty Incidence among Families (%),2006,Zamboanga del Sur,27.4,Province,Region IX,%
3577,Poverty Incidence among Families (%),2009,Zamboanga del Sur,26.9,Province,Region IX,%
3578,Poverty Incidence among Families (%),2012,Zamboanga del Sur,25.9,Province,Region IX,%
3579,Poverty Incidence among Families (%),2015,Zamboanga del Sur,18.6,Province,Region IX,%
