,Variable,Year,province,value,adm_level,region,unit
2308,Magnitude of Subsistence Poor Population,2012,Oriental Mindoro,"94,267",Province,Region IV-B,population
2309,Magnitude of Subsistence Poor Population,2015,Oriental Mindoro,"81,963",Province,Region IV-B,population
2340,Magnitude of Subsistence Poor Population,1991,PHILIPPINES,"11,101,428",Country,Philippines,population
2341,Magnitude of Subsistence Poor Population,2006,PHILIPPINES,"10,233,304",Country,Philippines,population
2342,Magnitude of Subsistence Poor Population,2009,PHILIPPINES,"9,703,209",Country,Philippines,population
2343,Magnitude of Subsistence Poor Population,2012,PHILIPPINES,"9,811,086",Country,Philippines,population
2344,Magnitude of Subsistence Poor Population,2015,PHILIPPINES,"8,225,722",Country,Philippines,population
2375,Magnitude of Subsistence Poor Population,1991,Palawan,,Province,Region IV-B,population
2376,Magnitude of Subsistence Poor Population,2006,Palawan,"133,586",Province,Region IV-B,population
2377,Magnitude of Subsistence Poor Population,2009,Palawan,"131,035",Province,Region IV-B,population
2378,Magnitude of Subsistence Poor Population,2012,Palawan,"103,732",Province,Region IV-B,population
2379,Magnitude of Subsistence Poor Population,2015,Palawan,"36,737",Province,Region IV-B,population
2410,Magnitude of Subsistence Poor Population,1991,Pampanga,,Province,Region III,population
2411,Magnitude of Subsistence Poor Population,2006,Pampanga,"9,622",Province,Region III,population
2412,Magnitude of Subsistence Poor Population,2009,Pampanga,"32,307",Province,Region III,population
2413,Magnitude of Subsistence Poor Population,2012,Pampanga,"27,690",Province,Region III,population
2414,Magnitude of Subsistence Poor Population,2015,Pampanga,"13,734",Province,Region III,population
2445,Magnitude of Subsistence Poor Population,1991,Pangasinan,,Province,Region I,population
2446,Magnitude of Subsistence Poor Population,2006,Pangasinan,"292,795",Province,Region I,population
2447,Magnitude of Subsistence Poor Population,2009,Pangasinan,"210,399",Province,Region I,population
2448,Magnitude of Subsistence Poor Population,2012,Pangasinan,"158,771",Province,Region I,population
2449,Magnitude of Subsistence Poor Population,2015,Pangasinan,"110,074",Province,Region I,population
2480,Magnitude of Subsistence Poor Population,1991,Quezon,,Province,Region VI-A,population
2481,Magnitude of Subsistence Poor Population,2006,Quezon,"170,415",Province,Region VI-A,population
2482,Magnitude of Subsistence Poor Population,2009,Quezon,"138,390",Province,Region VI-A,population
2483,Magnitude of Subsistence Poor Population,2012,Quezon,"131,609",Province,Region VI-A,population
2484,Magnitude of Subsistence Poor Population,2015,Quezon,"149,099",Province,Region VI-A,population
2515,Magnitude of Subsistence Poor Population,1991,Quirino,,Province,Region II,population
2516,Magnitude of Subsistence Poor Population,2006,Quirino,"7,062",Province,Region II,population
2517,Magnitude of Subsistence Poor Population,2009,Quirino,"12,859",Province,Region II,population
2518,Magnitude of Subsistence Poor Population,2012,Quirino,"2,306",Province,Region II,population
2519,Magnitude of Subsistence Poor Population,2015,Quirino,"14,834",Province,Region II,population
2550,Magnitude of Subsistence Poor Population,1991,Region I,"627,231",Region,Region I,population
2551,Magnitude of Subsistence Poor Population,2006,Region I,"442,166",Region,Region I,population
2552,Magnitude of Subsistence Poor Population,2009,Region I,"356,934",Region,Region I,population
2553,Magnitude of Subsistence Poor Population,2012,Region I,"268,508",Region,Region I,population
2554,Magnitude of Subsistence Poor Population,2015,Region I,"172,095",Region,Region I,population
2585,Magnitude of Subsistence Poor Population,1991,Region II,"509,165",Province,Region II,population
2586,Magnitude of Subsistence Poor Population,2006,Region II,"292,039",Province,Region II,population
2587,Magnitude of Subsistence Poor Population,2009,Region II,"274,970",Province,Region II,population
2588,Magnitude of Subsistence Poor Population,2012,Region II,"189,758",Province,Region II,population
2589,Magnitude of Subsistence Poor Population,2015,Region II,"91,001",Province,Region II,population
2620,Magnitude of Subsistence Poor Population,1991,Region III,"523,611",Region,Region III,population
2621,Magnitude of Subsistence Poor Population,2006,Region III,"352,925",Region,Region III,population
2622,Magnitude of Subsistence Poor Population,2009,Region III,"420,853",Region,Region III,population
2623,Magnitude of Subsistence Poor Population,2012,Region III,"392,976",Region,Region III,population
2624,Magnitude of Subsistence Poor Population,2015,Region III,"337,562",Region,Region III,population
2655,Magnitude of Subsistence Poor Population,1991,Region IV-A,"459,980",Region,Region VI-A,population
2656,Magnitude of Subsistence Poor Population,2006,Region IV-A,"362,560",Region,Region VI-A,population
2657,Magnitude of Subsistence Poor Population,2009,Region IV-A,"343,604",Region,Region VI-A,population
2658,Magnitude of Subsistence Poor Population,2012,Region IV-A,"417,528",Region,Region VI-A,population
2659,Magnitude of Subsistence Poor Population,2015,Region IV-A,"330,699",Region,Region VI-A,population
2690,Magnitude of Subsistence Poor Population,1991,Region IV-B,"445,752",Region,Region IV-B,population
2691,Magnitude of Subsistence Poor Population,2006,Region IV-B,"479,297",Region,Region IV-B,population
2692,Magnitude of Subsistence Poor Population,2009,Region IV-B,"372,600",Region,Region IV-B,population
2693,Magnitude of Subsistence Poor Population,2012,Region IV-B,"349,338",Region,Region IV-B,population
2694,Magnitude of Subsistence Poor Population,2015,Region IV-B,"274,684",Region,Region IV-B,population
2725,Magnitude of Subsistence Poor Population,1991,Region IX,"493,741",Region,Region IX,population
2726,Magnitude of Subsistence Poor Population,2006,Region IX,"831,494",Region,Region IX,population
2727,Magnitude of Subsistence Poor Population,2009,Region IX,"872,323",Region,Region IX,population
2728,Magnitude of Subsistence Poor Population,2012,Region IX,"670,255",Region,Region IX,population
2729,Magnitude of Subsistence Poor Population,2015,Region IX,"498,897",Region,Region IX,population
2760,Magnitude of Subsistence Poor Population,1991,Region V,"1,399,341",Region,Region V,population
2761,Magnitude of Subsistence Poor Population,2006,Region V,"1,051,599",Region,Region V,population
2762,Magnitude of Subsistence Poor Population,2009,Region V,"945,633",Region,Region V,population
2763,Magnitude of Subsistence Poor Population,2012,Region V,"929,922",Region,Region V,population
2764,Magnitude of Subsistence Poor Population,2015,Region V,"714,681",Region,Region V,population
2795,Magnitude of Subsistence Poor Population,1991,Region VI,"1,105,586",Region,Region VI,population
2796,Magnitude of Subsistence Poor Population,2006,Region VI,"765,455",Region,Region VI,population
2797,Magnitude of Subsistence Poor Population,2009,Region VI,"761,360",Region,Region VI,population
2798,Magnitude of Subsistence Poor Population,2012,Region VI,"795,985",Region,Region VI,population
2799,Magnitude of Subsistence Poor Population,2015,Region VI,"559,183",Region,Region VI,population
2830,Magnitude of Subsistence Poor Population,1991,Region VII,"1,150,331",Region,Region VII,population
2831,Magnitude of Subsistence Poor Population,2006,Region VII,"1,191,152",Region,Region VII,population
2832,Magnitude of Subsistence Poor Population,2009,Region VII,"960,201",Region,Region VII,population
2833,Magnitude of Subsistence Poor Population,2012,Region VII,"943,523",Region,Region VII,population
2834,Magnitude of Subsistence Poor Population,2015,Region VII,"884,177",Region,Region VII,population
2865,Magnitude of Subsistence Poor Population,1991,Region VIII,"981,340",Region,Region VIII,population
2866,Magnitude of Subsistence Poor Population,2006,Region VIII,"816,001",Region,Region VIII,population
2867,Magnitude of Subsistence Poor Population,2009,Region VIII,"778,365",Region,Region VIII,population
2868,Magnitude of Subsistence Poor Population,2012,Region VIII,"840,518",Region,Region VIII,population
2869,Magnitude of Subsistence Poor Population,2015,Region VIII,"750,583",Region,Region VIII,population
2900,Magnitude of Subsistence Poor Population,1991,Region X,"830,327",Region,Region X,population
2901,Magnitude of Subsistence Poor Population,2006,Region X,"861,854",Region,Region X,population
2902,Magnitude of Subsistence Poor Population,2009,Region X,"876,175",Region,Region X,population
2903,Magnitude of Subsistence Poor Population,2012,Region X,"918,611",Region,Region X,population
2904,Magnitude of Subsistence Poor Population,2015,Region X,"850,858",Region,Region X,population
2935,Magnitude of Subsistence Poor Population,1991,Region XI,"576,150",Region,Region XI,population
2936,Magnitude of Subsistence Poor Population,2006,Region XI,"645,724",Region,Region XI,population
2937,Magnitude of Subsistence Poor Population,2009,Region XI,"642,900",Region,Region XI,population
2938,Magnitude of Subsistence Poor Population,2012,Region XI,"602,248",Region,Region XI,population
2939,Magnitude of Subsistence Poor Population,2015,Region XI,"374,332",Region,Region XI,population
2970,Magnitude of Subsistence Poor Population,1991,Region XII,"720,950",Region,Region XII,population
2971,Magnitude of Subsistence Poor Population,2006,Region XII,"685,000",Region,Region XII,population
2972,Magnitude of Subsistence Poor Population,2009,Region XII,"658,868",Region,Region XII,population
2973,Magnitude of Subsistence Poor Population,2012,Region XII,"982,244",Region,Region XII,population
2974,Magnitude of Subsistence Poor Population,2015,Region XII,"939,476",Region,Region XII,population
3005,Magnitude of Subsistence Poor Population,1991,Rizal,,Province,Region VI-A,population
3006,Magnitude of Subsistence Poor Population,2006,Rizal,"28,685",Province,Region VI-A,population
3007,Magnitude of Subsistence Poor Population,2009,Rizal,"50,252",Province,Region VI-A,population
3008,Magnitude of Subsistence Poor Population,2012,Rizal,"42,629",Province,Region VI-A,population
3009,Magnitude of Subsistence Poor Population,2015,Rizal,"23,621",Province,Region VI-A,population
3040,Magnitude of Subsistence Poor Population,1991,Romblon,,Province,Region IV-B,population
3041,Magnitude of Subsistence Poor Population,2006,Romblon,"53,572",Province,Region IV-B,population
3042,Magnitude of Subsistence Poor Population,2009,Romblon,"38,801",Province,Region IV-B,population
3043,Magnitude of Subsistence Poor Population,2012,Romblon,"36,000",Province,Region IV-B,population
3044,Magnitude of Subsistence Poor Population,2015,Romblon,"30,768",Province,Region IV-B,population
3075,Magnitude of Subsistence Poor Population,1991,Saranggani,,Province,Region XII,population
3076,Magnitude of Subsistence Poor Population,2006,Saranggani,"131,865",Province,Region XII,population
3077,Magnitude of Subsistence Poor Population,2009,Saranggani,"137,057",Province,Region XII,population
3078,Magnitude of Subsistence Poor Population,2012,Saranggani,"143,276",Province,Region XII,population
3079,Magnitude of Subsistence Poor Population,2015,Saranggani,"140,939",Province,Region XII,population
3110,Magnitude of Subsistence Poor Population,1991,"Siquijor,",,,,population
3111,Magnitude of Subsistence Poor Population,2006,"Siquijor,","15,473",,,population
3112,Magnitude of Subsistence Poor Population,2009,"Siquijor,","4,795",,,population
3113,Magnitude of Subsistence Poor Population,2012,"Siquijor,","11,084",,,population
3114,Magnitude of Subsistence Poor Population,2015,"Siquijor,","30,363",,,population
3145,Magnitude of Subsistence Poor Population,1991,Sorsogon,,Province,Region V,population
3146,Magnitude of Subsistence Poor Population,2006,Sorsogon,"89,747",Province,Region V,population
3147,Magnitude of Subsistence Poor Population,2009,Sorsogon,"86,843",Province,Region V,population
3148,Magnitude of Subsistence Poor Population,2012,Sorsogon,"106,424",Province,Region V,population
3149,Magnitude of Subsistence Poor Population,2015,Sorsogon,"123,892",Province,Region V,population
3180,Magnitude of Subsistence Poor Population,1991,South Cotabato,,Province,Region XII,population
3181,Magnitude of Subsistence Poor Population,2006,South Cotabato,"180,681",Province,Region XII,population
3182,Magnitude of Subsistence Poor Population,2009,South Cotabato,"206,208",Province,Region XII,population
3183,Magnitude of Subsistence Poor Population,2012,South Cotabato,"204,005",Province,Region XII,population
3184,Magnitude of Subsistence Poor Population,2015,South Cotabato,"173,757",Province,Region XII,population
3215,Magnitude of Subsistence Poor Population,1991,Southern Leyte,,Province,Region VIII,population
3216,Magnitude of Subsistence Poor Population,2006,Southern Leyte,"38,616",Province,Region VIII,population
3217,Magnitude of Subsistence Poor Population,2009,Southern Leyte,"58,109",Province,Region VIII,population
3218,Magnitude of Subsistence Poor Population,2012,Southern Leyte,"90,846",Province,Region VIII,population
3219,Magnitude of Subsistence Poor Population,2015,Southern Leyte,"75,397",Province,Region VIII,population
3250,Magnitude of Subsistence Poor Population,1991,Sultan Kudarat,,Province,Region XII,population
3251,Magnitude of Subsistence Poor Population,2006,Sultan Kudarat,"184,205",Province,Region XII,population
3252,Magnitude of Subsistence Poor Population,2009,Sultan Kudarat,"131,490",Province,Region XII,population
3253,Magnitude of Subsistence Poor Population,2012,Sultan Kudarat,"163,584",Province,Region XII,population
3254,Magnitude of Subsistence Poor Population,2015,Sultan Kudarat,"267,005",Province,Region XII,population
3285,Magnitude of Subsistence Poor Population,1991,Sulu,,Province,ARMM,population
3286,Magnitude of Subsistence Poor Population,2006,Sulu,"64,233",Province,ARMM,population
3287,Magnitude of Subsistence Poor Population,2009,Sulu,"34,184",Province,ARMM,population
3288,Magnitude of Subsistence Poor Population,2012,Sulu,"96,523",Province,ARMM,population
3289,Magnitude of Subsistence Poor Population,2015,Sulu,"77,813",Province,ARMM,population
3320,Magnitude of Subsistence Poor Population,1991,Surigao Del Norte,,Province,CARAGA,population
3321,Magnitude of Subsistence Poor Population,2006,Surigao Del Norte,"150,544",Province,CARAGA,population
3322,Magnitude of Subsistence Poor Population,2009,Surigao Del Norte,"173,739",Province,CARAGA,population
3323,Magnitude of Subsistence Poor Population,2012,Surigao Del Norte,"101,848",Province,CARAGA,population
3324,Magnitude of Subsistence Poor Population,2015,Surigao Del Norte,"76,354",Province,CARAGA,population
3355,Magnitude of Subsistence Poor Population,1991,Surigao Del Sur,,Province,CARAGA,population
3356,Magnitude of Subsistence Poor Population,2006,Surigao Del Sur,"138,478",Province,CARAGA,population
3357,Magnitude of Subsistence Poor Population,2009,Surigao Del Sur,"144,767",Province,CARAGA,population
3358,Magnitude of Subsistence Poor Population,2012,Surigao Del Sur,"72,051",Province,CARAGA,population
3359,Magnitude of Subsistence Poor Population,2015,Surigao Del Sur,"101,469",Province,CARAGA,population
3390,Magnitude of Subsistence Poor Population,1991,Tarlac,,Province,Region III,population
3391,Magnitude of Subsistence Poor Population,2006,Tarlac,"70,928",Province,Region III,population
3392,Magnitude of Subsistence Poor Population,2009,Tarlac,"63,483",Province,Region III,population
3393,Magnitude of Subsistence Poor Population,2012,Tarlac,"67,704",Province,Region III,population
3394,Magnitude of Subsistence Poor Population,2015,Tarlac,"75,952",Province,Region III,population
3425,Magnitude of Subsistence Poor Population,1991,Tawi-tawi,,Province,ARMM,population
3426,Magnitude of Subsistence Poor Population,2006,Tawi-tawi,"96,405",Province,ARMM,population
3427,Magnitude of Subsistence Poor Population,2009,Tawi-tawi,"24,417",Province,ARMM,population
3428,Magnitude of Subsistence Poor Population,2012,Tawi-tawi,"32,844",Province,ARMM,population
3429,Magnitude of Subsistence Poor Population,2015,Tawi-tawi,0,Province,ARMM,population
3460,Magnitude of Subsistence Poor Population,1991,Western Samar,,Province,Region VIII,population
3461,Magnitude of Subsistence Poor Population,2006,Western Samar,"117,486",Province,Region VIII,population
3462,Magnitude of Subsistence Poor Population,2009,Western Samar,"150,845",Province,Region VIII,population
3463,Magnitude of Subsistence Poor Population,2012,Western Samar,"162,116",Province,Region VIII,population
3464,Magnitude of Subsistence Poor Population,2015,Western Samar,"156,862",Province,Region VIII,population
3495,Magnitude of Subsistence Poor Population,1991,Zambales,,Province,Region III,population
3496,Magnitude of Subsistence Poor Population,2006,Zambales,"45,853",Province,Region III,population
3497,Magnitude of Subsistence Poor Population,2009,Zambales,"61,985",Province,Region III,population
3498,Magnitude of Subsistence Poor Population,2012,Zambales,"48,452",Province,Region III,population
3499,Magnitude of Subsistence Poor Population,2015,Zambales,"34,804",Province,Region III,population
3530,Magnitude of Subsistence Poor Population,1991,Zamboanga Sibugay,,Province,Region IX,population
3531,Magnitude of Subsistence Poor Population,2006,Zamboanga Sibugay,"105,428",Province,Region IX,population
3532,Magnitude of Subsistence Poor Population,2009,Zamboanga Sibugay,"167,615",Province,Region IX,population
3533,Magnitude of Subsistence Poor Population,2012,Zamboanga Sibugay,"127,810",Province,Region IX,population
3534,Magnitude of Subsistence Poor Population,2015,Zamboanga Sibugay,"29,983",Province,Region IX,population
3565,Magnitude of Subsistence Poor Population,1991,Zamboanga del Norte,,Province,Region IX,population
3566,Magnitude of Subsistence Poor Population,2006,Zamboanga del Norte,"433,317",Province,Region IX,population
3567,Magnitude of Subsistence Poor Population,2009,Zamboanga del Norte,"440,573",Province,Region IX,population
3568,Magnitude of Subsistence Poor Population,2012,Zamboanga del Norte,"328,083",Province,Region IX,population
3569,Magnitude of Subsistence Poor Population,2015,Zamboanga del Norte,"318,045",Province,Region IX,population
3600,Magnitude of Subsistence Poor Population,1991,Zamboanga del Sur,,Province,Region IX,population
3601,Magnitude of Subsistence Poor Population,2006,Zamboanga del Sur,"268,576",Province,Region IX,population
3602,Magnitude of Subsistence Poor Population,2009,Zamboanga del Sur,"261,992",Province,Region IX,population
3603,Magnitude of Subsistence Poor Population,2012,Zamboanga del Sur,"209,765",Province,Region IX,population
3604,Magnitude of Subsistence Poor Population,2015,Zamboanga del Sur,"143,740",Province,Region IX,population
