,Variable,Year,province,value,adm_level,region,unit
2610,Magnitude of Poor Population,1991,Region III,"1,381,300",Region,Region III,population
2611,Magnitude of Poor Population,2006,Region III,"1,217,921",Region,Region III,population
2612,Magnitude of Poor Population,2009,Region III,"1,329,044",Region,Region III,population
2613,Magnitude of Poor Population,2012,Region III,"1,340,361",Region,Region III,population
2614,Magnitude of Poor Population,2015,Region III,"1,242,071",Region,Region III,population
2645,Magnitude of Poor Population,1991,Region IV-A,"1,458,036",Region,Region VI-A,population
2646,Magnitude of Poor Population,2006,Region IV-A,"1,140,958",Region,Region VI-A,population
2647,Magnitude of Poor Population,2009,Region IV-A,"1,419,975",Region,Region VI-A,population
2648,Magnitude of Poor Population,2012,Region IV-A,"1,425,774",Region,Region VI-A,population
2649,Magnitude of Poor Population,2015,Region IV-A,"1,287,966",Region,Region VI-A,population
2680,Magnitude of Poor Population,1991,Region IV-B,"820,158",Region,Region IV-B,population
2681,Magnitude of Poor Population,2006,Region IV-B,"1,047,968",Region,Region IV-B,population
2682,Magnitude of Poor Population,2009,Region IV-B,"921,622",Region,Region IV-B,population
2683,Magnitude of Poor Population,2012,Region IV-B,"876,238",Region,Region IV-B,population
2684,Magnitude of Poor Population,2015,Region IV-B,"754,222",Region,Region IV-B,population
2715,Magnitude of Poor Population,1991,Region IX,"913,815",Region,Region IX,population
2716,Magnitude of Poor Population,2006,Region IX,"1,426,807",Region,Region IX,population
2717,Magnitude of Poor Population,2009,Region IX,"1,510,806",Region,Region IX,population
2718,Magnitude of Poor Population,2012,Region IX,"1,409,819",Region,Region IX,population
2719,Magnitude of Poor Population,2015,Region IX,"1,274,657",Region,Region IX,population
2750,Magnitude of Poor Population,1991,Region V,"2,450,496",Region,Region V,population
2751,Magnitude of Poor Population,2006,Region V,"2,280,000",Region,Region V,population
2752,Magnitude of Poor Population,2009,Region V,"2,338,850",Region,Region V,population
2753,Magnitude of Poor Population,2012,Region V,"2,276,848",Region,Region V,population
2754,Magnitude of Poor Population,2015,Region V,"2,172,415",Region,Region V,population
2785,Magnitude of Poor Population,1991,Region VI,"2,256,410",Region,Region VI,population
2786,Magnitude of Poor Population,2006,Region VI,"1,942,554",Region,Region VI,population
2787,Magnitude of Poor Population,2009,Region VI,"2,110,806",Region,Region VI,population
2788,Magnitude of Poor Population,2012,Region VI,"2,088,471",Region,Region VI,population
2789,Magnitude of Poor Population,2015,Region VI,"1,728,397",Region,Region VI,population
2820,Magnitude of Poor Population,1991,Region VII,"1,965,272",Region,Region VII,population
2821,Magnitude of Poor Population,2006,Region VII,"2,274,400",Region,Region VII,population
2822,Magnitude of Poor Population,2009,Region VII,"2,042,027",Region,Region VII,population
2823,Magnitude of Poor Population,2012,Region VII,"2,094,911",Region,Region VII,population
2824,Magnitude of Poor Population,2015,Region VII,"2,057,479",Region,Region VII,population
2855,Magnitude of Poor Population,1991,Region VIII,"1,662,289",Region,Region VIII,population
2856,Magnitude of Poor Population,2006,Region VIII,"1,627,468",Region,Region VIII,population
2857,Magnitude of Poor Population,2009,Region VIII,"1,708,941",Region,Region VIII,population
2858,Magnitude of Poor Population,2012,Region VIII,"1,882,934",Region,Region VIII,population
2859,Magnitude of Poor Population,2015,Region VIII,"1,756,744",Region,Region VIII,population
2890,Magnitude of Poor Population,1991,Region X,"1,403,070",Region,Region X,population
2891,Magnitude of Poor Population,2006,Region X,"1,550,490",Region,Region X,population
2892,Magnitude of Poor Population,2009,Region X,"1,661,208",Region,Region X,population
2893,Magnitude of Poor Population,2012,Region X,"1,759,570",Region,Region X,population
2894,Magnitude of Poor Population,2015,Region X,"1,720,472",Region,Region X,population
2925,Magnitude of Poor Population,1991,Region XI,"1,138,325",Region,Region XI,population
2926,Magnitude of Poor Population,2006,Region XI,"1,269,291",Region,Region XI,population
2927,Magnitude of Poor Population,2009,Region XI,"1,356,480",Region,Region XI,population
2928,Magnitude of Poor Population,2012,Region XI,"1,411,063",Region,Region XI,population
2929,Magnitude of Poor Population,2015,Region XI,"1,092,200",Region,Region XI,population
2960,Magnitude of Poor Population,1991,Region XII,"1,216,120",Region,Region XII,population
2961,Magnitude of Poor Population,2006,Region XII,"1,410,648",Region,Region XII,population
2962,Magnitude of Poor Population,2009,Region XII,"1,511,050",Region,Region XII,population
2963,Magnitude of Poor Population,2012,Region XII,"1,895,820",Region,Region XII,population
2964,Magnitude of Poor Population,2015,Region XII,"1,716,649",Region,Region XII,population
2995,Magnitude of Poor Population,1991,Rizal,,Province,Region VI-A,population
2996,Magnitude of Poor Population,2006,Rizal,"69,454",Province,Region VI-A,population
2997,Magnitude of Poor Population,2009,Rizal,"204,528",Province,Region VI-A,population
2998,Magnitude of Poor Population,2012,Rizal,"159,300",Province,Region VI-A,population
2999,Magnitude of Poor Population,2015,Rizal,"136,189",Province,Region VI-A,population
3030,Magnitude of Poor Population,1991,Romblon,,Province,Region IV-B,population
3031,Magnitude of Poor Population,2006,Romblon,"125,440",Province,Region IV-B,population
3032,Magnitude of Poor Population,2009,Romblon,"112,382",Province,Region IV-B,population
3033,Magnitude of Poor Population,2012,Romblon,"104,992",Province,Region IV-B,population
3034,Magnitude of Poor Population,2015,Romblon,"132,772",Province,Region IV-B,population
3065,Magnitude of Poor Population,1991,Saranggani,,Province,Region XII,population
3066,Magnitude of Poor Population,2006,Saranggani,"247,674",Province,Region XII,population
3067,Magnitude of Poor Population,2009,Saranggani,"290,151",Province,Region XII,population
3068,Magnitude of Poor Population,2012,Saranggani,"269,112",Province,Region XII,population
3069,Magnitude of Poor Population,2015,Saranggani,"233,164",Province,Region XII,population
3100,Magnitude of Poor Population,1991,"Siquijor,",,,,population
3101,Magnitude of Poor Population,2006,"Siquijor,","19,709",,,population
3102,Magnitude of Poor Population,2009,"Siquijor,","23,966",,,population
3103,Magnitude of Poor Population,2012,"Siquijor,","27,282",,,population
3104,Magnitude of Poor Population,2015,"Siquijor,","78,433",,,population
3135,Magnitude of Poor Population,1991,Sorsogon,,Province,Region V,population
3136,Magnitude of Poor Population,2006,Sorsogon,"287,944",Province,Region V,population
3137,Magnitude of Poor Population,2009,Sorsogon,"275,808",Province,Region V,population
3138,Magnitude of Poor Population,2012,Sorsogon,"297,931",Province,Region V,population
3139,Magnitude of Poor Population,2015,Sorsogon,"375,178",Province,Region V,population
3170,Magnitude of Poor Population,1991,South Cotabato,,Province,Region XII,population
3171,Magnitude of Poor Population,2006,South Cotabato,"394,844",Province,Region XII,population
3172,Magnitude of Poor Population,2009,South Cotabato,"408,125",Province,Region XII,population
3173,Magnitude of Poor Population,2012,South Cotabato,"430,210",Province,Region XII,population
3174,Magnitude of Poor Population,2015,South Cotabato,"411,404",Province,Region XII,population
3205,Magnitude of Poor Population,1991,Southern Leyte,,Province,Region VIII,population
3206,Magnitude of Poor Population,2006,Southern Leyte,"123,065",Province,Region VIII,population
3207,Magnitude of Poor Population,2009,Southern Leyte,"164,487",Province,Region VIII,population
3208,Magnitude of Poor Population,2012,Southern Leyte,"174,368",Province,Region VIII,population
3209,Magnitude of Poor Population,2015,Southern Leyte,"146,726",Province,Region VIII,population
3240,Magnitude of Poor Population,1991,Sultan Kudarat,,Province,Region XII,population
3241,Magnitude of Poor Population,2006,Sultan Kudarat,"359,194",Province,Region XII,population
3242,Magnitude of Poor Population,2009,Sultan Kudarat,"356,873",Province,Region XII,population
3243,Magnitude of Poor Population,2012,Sultan Kudarat,"357,960",Province,Region XII,population
3244,Magnitude of Poor Population,2015,Sultan Kudarat,"393,833",Province,Region XII,population
3275,Magnitude of Poor Population,1991,Sulu,,Province,ARMM,population
3276,Magnitude of Poor Population,2006,Sulu,"280,457",Province,ARMM,population
3277,Magnitude of Poor Population,2009,Sulu,"299,785",Province,ARMM,population
3278,Magnitude of Poor Population,2012,Sulu,"358,144",Province,ARMM,population
3279,Magnitude of Poor Population,2015,Sulu,"577,987",Province,ARMM,population
3310,Magnitude of Poor Population,1991,Surigao Del Norte,,Province,CARAGA,population
3311,Magnitude of Poor Population,2006,Surigao Del Norte,"283,789",Province,CARAGA,population
3312,Magnitude of Poor Population,2009,Surigao Del Norte,"311,979",Province,CARAGA,population
3313,Magnitude of Poor Population,2012,Surigao Del Norte,"248,953",Province,CARAGA,population
3314,Magnitude of Poor Population,2015,Surigao Del Norte,"225,181",Province,CARAGA,population
3345,Magnitude of Poor Population,1991,Surigao Del Sur,,Province,CARAGA,population
3346,Magnitude of Poor Population,2006,Surigao Del Sur,"247,468",Province,CARAGA,population
3347,Magnitude of Poor Population,2009,Surigao Del Sur,"290,490",Province,CARAGA,population
3348,Magnitude of Poor Population,2012,Surigao Del Sur,"197,653",Province,CARAGA,population
3349,Magnitude of Poor Population,2015,Surigao Del Sur,"248,345",Province,CARAGA,population
3380,Magnitude of Poor Population,1991,Tarlac,,Province,Region III,population
3381,Magnitude of Poor Population,2006,Tarlac,"217,963",Province,Region III,population
3382,Magnitude of Poor Population,2009,Tarlac,"213,183",Province,Region III,population
3383,Magnitude of Poor Population,2012,Tarlac,"214,197",Province,Region III,population
3384,Magnitude of Poor Population,2015,Tarlac,"252,471",Province,Region III,population
3415,Magnitude of Poor Population,1991,Tawi-tawi,,Province,ARMM,population
3416,Magnitude of Poor Population,2006,Tawi-tawi,"221,612",Province,ARMM,population
3417,Magnitude of Poor Population,2009,Tawi-tawi,"151,220",Province,ARMM,population
3418,Magnitude of Poor Population,2012,Tawi-tawi,"126,971",Province,ARMM,population
3419,Magnitude of Poor Population,2015,Tawi-tawi,"60,555",Province,ARMM,population
3450,Magnitude of Poor Population,1991,Western Samar,,Province,Region VIII,population
3451,Magnitude of Poor Population,2006,Western Samar,"269,174",Province,Region VIII,population
3452,Magnitude of Poor Population,2009,Western Samar,"306,015",Province,Region VIII,population
3453,Magnitude of Poor Population,2012,Western Samar,"361,045",Province,Region VIII,population
3454,Magnitude of Poor Population,2015,Western Samar,"348,948",Province,Region VIII,population
3485,Magnitude of Poor Population,1991,Zambales,,Province,Region III,population
3486,Magnitude of Poor Population,2006,Zambales,"167,195",Province,Region III,population
3487,Magnitude of Poor Population,2009,Zambales,"124,821",Province,Region III,population
3488,Magnitude of Poor Population,2012,Zambales,"121,660",Province,Region III,population
3489,Magnitude of Poor Population,2015,Zambales,"103,475",Province,Region III,population
3520,Magnitude of Poor Population,1991,Zamboanga Sibugay,,Province,Region IX,population
3521,Magnitude of Poor Population,2006,Zamboanga Sibugay,"279,278",Province,Region IX,population
3522,Magnitude of Poor Population,2009,Zamboanga Sibugay,"301,718",Province,Region IX,population
3523,Magnitude of Poor Population,2012,Zamboanga Sibugay,"282,355",Province,Region IX,population
3524,Magnitude of Poor Population,2015,Zamboanga Sibugay,"164,230",Province,Region IX,population
3555,Magnitude of Poor Population,1991,Zamboanga del Norte,,Province,Region IX,population
3556,Magnitude of Poor Population,2006,Zamboanga del Norte,"597,173",Province,Region IX,population
3557,Magnitude of Poor Population,2009,Zamboanga del Norte,"650,867",Province,Region IX,population
3558,Magnitude of Poor Population,2012,Zamboanga del Norte,"518,347",Province,Region IX,population
3559,Magnitude of Poor Population,2015,Zamboanga del Norte,"588,451",Province,Region IX,population
3590,Magnitude of Poor Population,1991,Zamboanga del Sur,,Province,Region IX,population
3591,Magnitude of Poor Population,2006,Zamboanga del Sur,"515,055",Province,Region IX,population
3592,Magnitude of Poor Population,2009,Zamboanga del Sur,"532,271",Province,Region IX,population
3593,Magnitude of Poor Population,2012,Zamboanga del Sur,"587,598",Province,Region IX,population
3594,Magnitude of Poor Population,2015,Zamboanga del Sur,"476,765",Province,Region IX,population
