,Variable,Year,province,value,adm_level,region,unit
2601,Magnitude of Poor Families,2006,Region III,"206,568",Region,Region III,families
2602,Magnitude of Poor Families,2009,Region III,"232,928",Region,Region III,families
2603,Magnitude of Poor Families,2012,Region III,"240,079",Region,Region III,families
2604,Magnitude of Poor Families,2015,Region III,"223,684",Region,Region III,families
2635,Magnitude of Poor Families,1991,Region IV-A,"234,129",Region,Region VI-A,families
2636,Magnitude of Poor Families,2006,Region IV-A,"189,690",Region,Region VI-A,families
2637,Magnitude of Poor Families,2009,Region IV-A,"241,158",Region,Region VI-A,families
2638,Magnitude of Poor Families,2012,Region IV-A,"256,839",Region,Region VI-A,families
2639,Magnitude of Poor Families,2015,Region IV-A,"216,461",Region,Region VI-A,families
2670,Magnitude of Poor Families,1991,Region IV-B,"132,082",Region,Region IV-B,families
2671,Magnitude of Poor Families,2006,Region IV-B,"176,282",Region,Region IV-B,families
2672,Magnitude of Poor Families,2009,Region IV-B,"160,226",Region,Region IV-B,families
2673,Magnitude of Poor Families,2012,Region IV-B,"150,486",Region,Region IV-B,families
2674,Magnitude of Poor Families,2015,Region IV-B,"121,283",Region,Region IV-B,families
2705,Magnitude of Poor Families,1991,Region IX,"156,354",Region,Region IX,families
2706,Magnitude of Poor Families,2006,Region IX,"260,619",Region,Region IX,families
2707,Magnitude of Poor Families,2009,Region IX,"280,271",Region,Region IX,families
2708,Magnitude of Poor Families,2012,Region IX,"259,749",Region,Region IX,families
2709,Magnitude of Poor Families,2015,Region IX,"214,011",Region,Region IX,families
2740,Magnitude of Poor Families,1991,Region V,"395,592",Region,Region V,families
2741,Magnitude of Poor Families,2006,Region V,"361,802",Region,Region V,families
2742,Magnitude of Poor Families,2009,Region V,"385,523",Region,Region V,families
2743,Magnitude of Poor Families,2012,Region V,"375,974",Region,Region V,families
2744,Magnitude of Poor Families,2015,Region V,"346,965",Region,Region V,families
2775,Magnitude of Poor Families,1991,Region VI,"345,102",Region,Region VI,families
2776,Magnitude of Poor Families,2006,Region VI,"316,669",Region,Region VI,families
2777,Magnitude of Poor Families,2009,Region VI,"353,431",Region,Region VI,families
2778,Magnitude of Poor Families,2012,Region VI,"365,040",Region,Region VI,families
2779,Magnitude of Poor Families,2015,Region VI,"281,826",Region,Region VI,families
2810,Magnitude of Poor Families,1991,Region VII,"345,870",Region,Region VII,families
2811,Magnitude of Poor Families,2006,Region VII,"411,431",Region,Region VII,families
2812,Magnitude of Poor Families,2009,Region VII,"378,221",Region,Region VII,families
2813,Magnitude of Poor Families,2012,Region VII,"405,694",Region,Region VII,families
2814,Magnitude of Poor Families,2015,Region VII,"394,336",Region,Region VII,families
2845,Magnitude of Poor Families,1991,Region VIII,"279,555",Region,Region VIII,families
2846,Magnitude of Poor Families,2006,Region VIII,"271,319",Region,Region VIII,families
2847,Magnitude of Poor Families,2009,Region VIII,"293,886",Region,Region VIII,families
2848,Magnitude of Poor Families,2012,Region VIII,"337,221",Region,Region VIII,families
2849,Magnitude of Poor Families,2015,Region VIII,"299,897",Region,Region VIII,families
2880,Magnitude of Poor Families,1991,Region X,"236,172",Region,Region X,families
2881,Magnitude of Poor Families,2006,Region X,"263,982",Region,Region X,families
2882,Magnitude of Poor Families,2009,Region X,"298,472",Region,Region X,families
2883,Magnitude of Poor Families,2012,Region X,"320,113",Region,Region X,families
2884,Magnitude of Poor Families,2015,Region X,"311,552",Region,Region X,families
2915,Magnitude of Poor Families,1991,Region XI,"187,065",Region,Region XI,families
2916,Magnitude of Poor Families,2006,Region XI,"229,801",Region,Region XI,families
2917,Magnitude of Poor Families,2009,Region XI,"252,152",Region,Region XI,families
2918,Magnitude of Poor Families,2012,Region XI,"268,957",Region,Region XI,families
2919,Magnitude of Poor Families,2015,Region XI,"192,449",Region,Region XI,families
2950,Magnitude of Poor Families,1991,Region XII,"196,284",Region,Region XII,families
2951,Magnitude of Poor Families,2006,Region XII,"250,168",Region,Region XII,families
2952,Magnitude of Poor Families,2009,Region XII,"274,043",Region,Region XII,families
2953,Magnitude of Poor Families,2012,Region XII,"366,169",Region,Region XII,families
2954,Magnitude of Poor Families,2015,Region XII,"321,286",Region,Region XII,families
2985,Magnitude of Poor Families,1991,Rizal,,Province,Region VI-A,families
2986,Magnitude of Poor Families,2006,Rizal,"11,576",Province,Region VI-A,families
2987,Magnitude of Poor Families,2009,Rizal,"30,847",Province,Region VI-A,families
2988,Magnitude of Poor Families,2012,Rizal,"30,773",Province,Region VI-A,families
2989,Magnitude of Poor Families,2015,Rizal,"19,469",Province,Region VI-A,families
3020,Magnitude of Poor Families,1991,Romblon,,Province,Region IV-B,families
3021,Magnitude of Poor Families,2006,Romblon,"21,481",Province,Region IV-B,families
3022,Magnitude of Poor Families,2009,Romblon,"20,181",Province,Region IV-B,families
3023,Magnitude of Poor Families,2012,Romblon,"19,671",Province,Region IV-B,families
3024,Magnitude of Poor Families,2015,Romblon,"23,457",Province,Region IV-B,families
3055,Magnitude of Poor Families,1991,Saranggani,,Province,Region XII,families
3056,Magnitude of Poor Families,2006,Saranggani,"40,876",Province,Region XII,families
3057,Magnitude of Poor Families,2009,Saranggani,"50,504",Province,Region XII,families
3058,Magnitude of Poor Families,2012,Saranggani,"52,982",Province,Region XII,families
3059,Magnitude of Poor Families,2015,Saranggani,"49,240",Province,Region XII,families
3090,Magnitude of Poor Families,1991,"Siquijor,",,,,families
3091,Magnitude of Poor Families,2006,"Siquijor,","5,027",,,families
3092,Magnitude of Poor Families,2009,"Siquijor,","5,676",,,families
3093,Magnitude of Poor Families,2012,"Siquijor,","5,319",,,families
3094,Magnitude of Poor Families,2015,"Siquijor,","16,866",,,families
3125,Magnitude of Poor Families,1991,Sorsogon,,Province,Region V,families
3126,Magnitude of Poor Families,2006,Sorsogon,"44,472",Province,Region V,families
3127,Magnitude of Poor Families,2009,Sorsogon,"45,046",Province,Region V,families
3128,Magnitude of Poor Families,2012,Sorsogon,"50,324",Province,Region V,families
3129,Magnitude of Poor Families,2015,Sorsogon,"61,905",Province,Region V,families
3160,Magnitude of Poor Families,1991,South Cotabato,,Province,Region XII,families
3161,Magnitude of Poor Families,2006,South Cotabato,"72,114",Province,Region XII,families
3162,Magnitude of Poor Families,2009,South Cotabato,"78,140",Province,Region XII,families
3163,Magnitude of Poor Families,2012,South Cotabato,"85,814",Province,Region XII,families
3164,Magnitude of Poor Families,2015,South Cotabato,"80,887",Province,Region XII,families
3195,Magnitude of Poor Families,1991,Southern Leyte,,Province,Region VIII,families
3196,Magnitude of Poor Families,2006,Southern Leyte,"20,915",Province,Region VIII,families
3197,Magnitude of Poor Families,2009,Southern Leyte,"26,483",Province,Region VIII,families
3198,Magnitude of Poor Families,2012,Southern Leyte,"31,890",Province,Region VIII,families
3199,Magnitude of Poor Families,2015,Southern Leyte,"27,083",Province,Region VIII,families
3230,Magnitude of Poor Families,1991,Sultan Kudarat,,Province,Region XII,families
3231,Magnitude of Poor Families,2006,Sultan Kudarat,"64,441",Province,Region XII,families
3232,Magnitude of Poor Families,2009,Sultan Kudarat,"68,076",Province,Region XII,families
3233,Magnitude of Poor Families,2012,Sultan Kudarat,"74,075",Province,Region XII,families
3234,Magnitude of Poor Families,2015,Sultan Kudarat,"71,444",Province,Region XII,families
3265,Magnitude of Poor Families,1991,Sulu,,Province,ARMM,families
3266,Magnitude of Poor Families,2006,Sulu,"39,478",Province,ARMM,families
3267,Magnitude of Poor Families,2009,Sulu,"42,530",Province,ARMM,families
3268,Magnitude of Poor Families,2012,Sulu,"51,278",Province,ARMM,families
3269,Magnitude of Poor Families,2015,Sulu,"83,289",Province,ARMM,families
3300,Magnitude of Poor Families,1991,Surigao Del Norte,,Province,CARAGA,families
3301,Magnitude of Poor Families,2006,Surigao Del Norte,"47,939",Province,CARAGA,families
3302,Magnitude of Poor Families,2009,Surigao Del Norte,"58,147",Province,CARAGA,families
3303,Magnitude of Poor Families,2012,Surigao Del Norte,"43,620",Province,CARAGA,families
3304,Magnitude of Poor Families,2015,Surigao Del Norte,"38,612",Province,CARAGA,families
3335,Magnitude of Poor Families,1991,Surigao Del Sur,,Province,CARAGA,families
3336,Magnitude of Poor Families,2006,Surigao Del Sur,"40,420",Province,CARAGA,families
3337,Magnitude of Poor Families,2009,Surigao Del Sur,"49,904",Province,CARAGA,families
3338,Magnitude of Poor Families,2012,Surigao Del Sur,"33,968",Province,CARAGA,families
3339,Magnitude of Poor Families,2015,Surigao Del Sur,"42,879",Province,CARAGA,families
3370,Magnitude of Poor Families,1991,Tarlac,,Province,Region III,families
3371,Magnitude of Poor Families,2006,Tarlac,"35,823",Province,Region III,families
3372,Magnitude of Poor Families,2009,Tarlac,"37,538",Province,Region III,families
3373,Magnitude of Poor Families,2012,Tarlac,"40,174",Province,Region III,families
3374,Magnitude of Poor Families,2015,Tarlac,"44,266",Province,Region III,families
3405,Magnitude of Poor Families,1991,Tawi-tawi,,Province,ARMM,families
3406,Magnitude of Poor Families,2006,Tawi-tawi,"30,146",Province,ARMM,families
3407,Magnitude of Poor Families,2009,Tawi-tawi,"18,514",Province,ARMM,families
3408,Magnitude of Poor Families,2012,Tawi-tawi,"14,499",Province,ARMM,families
3409,Magnitude of Poor Families,2015,Tawi-tawi,"7,226",Province,ARMM,families
3440,Magnitude of Poor Families,1991,Western Samar,,Province,Region VIII,families
3441,Magnitude of Poor Families,2006,Western Samar,"44,329",Province,Region VIII,families
3442,Magnitude of Poor Families,2009,Western Samar,"50,291",Province,Region VIII,families
3443,Magnitude of Poor Families,2012,Western Samar,"65,737",Province,Region VIII,families
3444,Magnitude of Poor Families,2015,Western Samar,"58,326",Province,Region VIII,families
3475,Magnitude of Poor Families,1991,Zambales,,Province,Region III,families
3476,Magnitude of Poor Families,2006,Zambales,"29,397",Province,Region III,families
3477,Magnitude of Poor Families,2009,Zambales,"20,365",Province,Region III,families
3478,Magnitude of Poor Families,2012,Zambales,"22,246",Province,Region III,families
3479,Magnitude of Poor Families,2015,Zambales,"18,288",Province,Region III,families
3510,Magnitude of Poor Families,1991,Zamboanga Sibugay,,Province,Region IX,families
3511,Magnitude of Poor Families,2006,Zamboanga Sibugay,"49,397",Province,Region IX,families
3512,Magnitude of Poor Families,2009,Zamboanga Sibugay,"55,109",Province,Region IX,families
3513,Magnitude of Poor Families,2012,Zamboanga Sibugay,"48,050",Province,Region IX,families
3514,Magnitude of Poor Families,2015,Zamboanga Sibugay,"29,243",Province,Region IX,families
3545,Magnitude of Poor Families,1991,Zamboanga del Norte,,Province,Region IX,families
3546,Magnitude of Poor Families,2006,Zamboanga del Norte,"113,288",Province,Region IX,families
3547,Magnitude of Poor Families,2009,Zamboanga del Norte,"121,830",Province,Region IX,families
3548,Magnitude of Poor Families,2012,Zamboanga del Norte,"104,138",Province,Region IX,families
3549,Magnitude of Poor Families,2015,Zamboanga del Norte,"99,149",Province,Region IX,families
3580,Magnitude of Poor Families,1991,Zamboanga del Sur,,Province,Region IX,families
3581,Magnitude of Poor Families,2006,Zamboanga del Sur,"91,993",Province,Region IX,families
3582,Magnitude of Poor Families,2009,Zamboanga del Sur,"99,107",Province,Region IX,families
3583,Magnitude of Poor Families,2012,Zamboanga del Sur,"104,133",Province,Region IX,families
3584,Magnitude of Poor Families,2015,Zamboanga del Sur,"79,334",Province,Region IX,families
