,Variable,Year,province,value,adm_level,region,unit
2476,Subsistence Incidence among Population (%),2006,Quezon,9.7,Province,Region VI-A,%
2477,Subsistence Incidence among Population (%),2009,Quezon,7.8,Province,Region VI-A,%
2478,Subsistence Incidence among Population (%),2012,Quezon,7,Province,Region VI-A,%
2479,Subsistence Incidence among Population (%),2015,Quezon,7,Province,Region VI-A,%
2510,Subsistence Incidence among Population (%),1991,Quirino,,Province,Region II,%
2511,Subsistence Incidence among Population (%),2006,Quirino,4.1,Province,Region II,%
2512,Subsistence Incidence among Population (%),2009,Quirino,6.8,Province,Region II,%
2513,Subsistence Incidence among Population (%),2012,Quirino,1.2,Province,Region II,%
2514,Subsistence Incidence among Population (%),2015,Quirino,7.4,Province,Region II,%
2545,Subsistence Incidence among Population (%),1991,Region I,17.7,Region,Region I,%
2546,Subsistence Incidence among Population (%),2006,Region I,9.8,Region,Region I,%
2547,Subsistence Incidence among Population (%),2009,Region I,7.8,Region,Region I,%
2548,Subsistence Incidence among Population (%),2012,Region I,5.7,Region,Region I,%
2549,Subsistence Incidence among Population (%),2015,Region I,3.4,Region,Region I,%
2580,Subsistence Incidence among Population (%),1991,Region II,21.2,Province,Region II,%
2581,Subsistence Incidence among Population (%),2006,Region II,9.6,Province,Region II,%
2582,Subsistence Incidence among Population (%),2009,Region II,8.9,Province,Region II,%
2583,Subsistence Incidence among Population (%),2012,Region II,5.9,Province,Region II,%
2584,Subsistence Incidence among Population (%),2015,Region II,2.6,Province,Region II,%
2615,Subsistence Incidence among Population (%),1991,Region III,8,Region,Region III,%
2616,Subsistence Incidence among Population (%),2006,Region III,3.8,Region,Region III,%
2617,Subsistence Incidence among Population (%),2009,Region III,4.3,Region,Region III,%
2618,Subsistence Incidence among Population (%),2012,Region III,3.8,Region,Region III,%
2619,Subsistence Incidence among Population (%),2015,Region III,3,Region,Region III,%
2650,Subsistence Incidence among Population (%),1991,Region IV-A,7.2,Region,Region VI-A,%
2651,Subsistence Incidence among Population (%),2006,Region IV-A,3.3,Region,Region VI-A,%
2652,Subsistence Incidence among Population (%),2009,Region IV-A,2.9,Region,Region VI-A,%
2653,Subsistence Incidence among Population (%),2012,Region IV-A,3.2,Region,Region VI-A,%
2654,Subsistence Incidence among Population (%),2015,Region IV-A,2.3,Region,Region VI-A,%
2685,Subsistence Incidence among Population (%),1991,Region IV-B,24.1,Region,Region IV-B,%
2686,Subsistence Incidence among Population (%),2006,Region IV-B,18.6,Region,Region IV-B,%
2687,Subsistence Incidence among Population (%),2009,Region IV-B,14,Region,Region IV-B,%
2688,Subsistence Incidence among Population (%),2012,Region IV-B,12.4,Region,Region IV-B,%
2689,Subsistence Incidence among Population (%),2015,Region IV-B,8.9,Region,Region IV-B,%
2720,Subsistence Incidence among Population (%),1991,Region IX,21.8,Region,Region IX,%
2721,Subsistence Incidence among Population (%),2006,Region IX,26.2,Region,Region IX,%
2722,Subsistence Incidence among Population (%),2009,Region IX,26.4,Region,Region IX,%
2723,Subsistence Incidence among Population (%),2012,Region IX,19.1,Region,Region IX,%
2724,Subsistence Incidence among Population (%),2015,Region IX,13.3,Region,Region IX,%
2755,Subsistence Incidence among Population (%),1991,Region V,31.1,Region,Region V,%
2756,Subsistence Incidence among Population (%),2006,Region V,20.4,Region,Region V,%
2757,Subsistence Incidence among Population (%),2009,Region V,17.9,Region,Region V,%
2758,Subsistence Incidence among Population (%),2012,Region V,16.8,Region,Region V,%
2759,Subsistence Incidence among Population (%),2015,Region V,11.8,Region,Region V,%
2790,Subsistence Incidence among Population (%),1991,Region VI,19.4,Region,Region VI,%
2791,Subsistence Incidence among Population (%),2006,Region VI,11.5,Region,Region VI,%
2792,Subsistence Incidence among Population (%),2009,Region VI,11.1,Region,Region VI,%
2793,Subsistence Incidence among Population (%),2012,Region VI,11.1,Region,Region VI,%
2794,Subsistence Incidence among Population (%),2015,Region VI,7.3,Region,Region VI,%
2825,Subsistence Incidence among Population (%),1991,Region VII,25.5,Region,Region VII,%
2826,Subsistence Incidence among Population (%),2006,Region VII,18.8,Region,Region VII,%
2827,Subsistence Incidence among Population (%),2009,Region VII,14.6,Region,Region VII,%
2828,Subsistence Incidence among Population (%),2012,Region VII,13.6,Region,Region VII,%
2829,Subsistence Incidence among Population (%),2015,Region VII,11.9,Region,Region VII,%
2860,Subsistence Incidence among Population (%),1991,Region VIII,29.5,Region,Region VIII,%
2861,Subsistence Incidence among Population (%),2006,Region VIII,20.8,Region,Region VIII,%
2862,Subsistence Incidence among Population (%),2009,Region VIII,19.4,Region,Region VIII,%
2863,Subsistence Incidence among Population (%),2012,Region VIII,20.2,Region,Region VIII,%
2864,Subsistence Incidence among Population (%),2015,Region VIII,16.5,Region,Region VIII,%
2895,Subsistence Incidence among Population (%),1991,Region X,27.6,Region,Region X,%
2896,Subsistence Incidence among Population (%),2006,Region X,21.7,Region,Region X,%
2897,Subsistence Incidence among Population (%),2009,Region X,21.2,Region,Region X,%
2898,Subsistence Incidence among Population (%),2012,Region X,20.6,Region,Region X,%
2899,Subsistence Incidence among Population (%),2015,Region X,18.1,Region,Region X,%
2930,Subsistence Incidence among Population (%),1991,Region XI,20,Region,Region XI,%
2931,Subsistence Incidence among Population (%),2006,Region XI,15.6,Region,Region XI,%
2932,Subsistence Incidence among Population (%),2009,Region XI,14.9,Region,Region XI,%
2933,Subsistence Incidence among Population (%),2012,Region XI,13.1,Region,Region XI,%
2934,Subsistence Incidence among Population (%),2015,Region XI,7.5,Region,Region XI,%
2965,Subsistence Incidence among Population (%),1991,Region XII,31.6,Region,Region XII,%
2966,Subsistence Incidence among Population (%),2006,Region XII,18.4,Region,Region XII,%
2967,Subsistence Incidence among Population (%),2009,Region XII,16.7,Region,Region XII,%
2968,Subsistence Incidence among Population (%),2012,Region XII,23.2,Region,Region XII,%
2969,Subsistence Incidence among Population (%),2015,Region XII,20.4,Region,Region XII,%
3000,Subsistence Incidence among Population (%),1991,Rizal,,Province,Region VI-A,%
3001,Subsistence Incidence among Population (%),2006,Rizal,1.3,Province,Region VI-A,%
3002,Subsistence Incidence among Population (%),2009,Rizal,2.1,Province,Region VI-A,%
3003,Subsistence Incidence among Population (%),2012,Rizal,1.6,Province,Region VI-A,%
3004,Subsistence Incidence among Population (%),2015,Rizal,0.9,Province,Region VI-A,%
3035,Subsistence Incidence among Population (%),1991,Romblon,,Province,Region IV-B,%
3036,Subsistence Incidence among Population (%),2006,Romblon,19.7,Province,Region IV-B,%
3037,Subsistence Incidence among Population (%),2009,Romblon,14.5,Province,Region IV-B,%
3038,Subsistence Incidence among Population (%),2012,Romblon,13.9,Province,Region IV-B,%
3039,Subsistence Incidence among Population (%),2015,Romblon,8.5,Province,Region IV-B,%
3070,Subsistence Incidence among Population (%),1991,Saranggani,,Province,Region XII,%
3071,Subsistence Incidence among Population (%),2006,Saranggani,26.1,Province,Region XII,%
3072,Subsistence Incidence among Population (%),2009,Saranggani,27.3,Province,Region XII,%
3073,Subsistence Incidence among Population (%),2012,Saranggani,28.3,Province,Region XII,%
3074,Subsistence Incidence among Population (%),2015,Saranggani,33.4,Province,Region XII,%
3105,Subsistence Incidence among Population (%),1991,"Siquijor,",,,,%
3106,Subsistence Incidence among Population (%),2006,"Siquijor,",17.8,,,%
3107,Subsistence Incidence among Population (%),2009,"Siquijor,",6.2,,,%
3108,Subsistence Incidence among Population (%),2012,"Siquijor,",13.2,,,%
3109,Subsistence Incidence among Population (%),2015,"Siquijor,",20.5,,,%
3140,Subsistence Incidence among Population (%),1991,Sorsogon,,Province,Region V,%
3141,Subsistence Incidence among Population (%),2006,Sorsogon,12.8,Province,Region V,%
3142,Subsistence Incidence among Population (%),2009,Sorsogon,12.4,Province,Region V,%
3143,Subsistence Incidence among Population (%),2012,Sorsogon,14.5,Province,Region V,%
3144,Subsistence Incidence among Population (%),2015,Sorsogon,13.6,Province,Region V,%
3175,Subsistence Incidence among Population (%),1991,South Cotabato,,Province,Region XII,%
3176,Subsistence Incidence among Population (%),2006,South Cotabato,14.5,Province,Region XII,%
3177,Subsistence Incidence among Population (%),2009,South Cotabato,16,Province,Region XII,%
3178,Subsistence Incidence among Population (%),2012,South Cotabato,15.2,Province,Region XII,%
3179,Subsistence Incidence among Population (%),2015,South Cotabato,10.4,Province,Region XII,%
3210,Subsistence Incidence among Population (%),1991,Southern Leyte,,Province,Region VIII,%
3211,Subsistence Incidence among Population (%),2006,Southern Leyte,10.6,Province,Region VIII,%
3212,Subsistence Incidence among Population (%),2009,Southern Leyte,15.2,Province,Region VIII,%
3213,Subsistence Incidence among Population (%),2012,Southern Leyte,22.5,Province,Region VIII,%
3214,Subsistence Incidence among Population (%),2015,Southern Leyte,19.5,Province,Region VIII,%
3245,Subsistence Incidence among Population (%),1991,Sultan Kudarat,,Province,Region XII,%
3246,Subsistence Incidence among Population (%),2006,Sultan Kudarat,26.6,Province,Region XII,%
3247,Subsistence Incidence among Population (%),2009,Sultan Kudarat,19,Province,Region XII,%
3248,Subsistence Incidence among Population (%),2012,Sultan Kudarat,22.2,Province,Region XII,%
3249,Subsistence Incidence among Population (%),2015,Sultan Kudarat,32.6,Province,Region XII,%
3280,Subsistence Incidence among Population (%),1991,Sulu,,Province,ARMM,%
3281,Subsistence Incidence among Population (%),2006,Sulu,9.3,Province,ARMM,%
3282,Subsistence Incidence among Population (%),2009,Sulu,4.7,Province,ARMM,%
3283,Subsistence Incidence among Population (%),2012,Sulu,12.3,Province,ARMM,%
3284,Subsistence Incidence among Population (%),2015,Sulu,7.4,Province,ARMM,%
3315,Subsistence Incidence among Population (%),1991,Surigao Del Norte,,Province,CARAGA,%
3316,Subsistence Incidence among Population (%),2006,Surigao Del Norte,28,Province,CARAGA,%
3317,Subsistence Incidence among Population (%),2009,Surigao Del Norte,32.3,Province,CARAGA,%
3318,Subsistence Incidence among Population (%),2012,Surigao Del Norte,17.1,Province,CARAGA,%
3319,Subsistence Incidence among Population (%),2015,Surigao Del Norte,11.8,Province,CARAGA,%
3350,Subsistence Incidence among Population (%),1991,Surigao Del Sur,,Province,CARAGA,%
3351,Subsistence Incidence among Population (%),2006,Surigao Del Sur,26,Province,CARAGA,%
3352,Subsistence Incidence among Population (%),2009,Surigao Del Sur,26.8,Province,CARAGA,%
3353,Subsistence Incidence among Population (%),2012,Surigao Del Sur,13.1,Province,CARAGA,%
3354,Subsistence Incidence among Population (%),2015,Surigao Del Sur,16.4,Province,CARAGA,%
3385,Subsistence Incidence among Population (%),1991,Tarlac,,Province,Region III,%
3386,Subsistence Incidence among Population (%),2006,Tarlac,5.9,Province,Region III,%
3387,Subsistence Incidence among Population (%),2009,Tarlac,5.2,Province,Region III,%
3388,Subsistence Incidence among Population (%),2012,Tarlac,5.2,Province,Region III,%
3389,Subsistence Incidence among Population (%),2015,Tarlac,5.5,Province,Region III,%
3420,Subsistence Incidence among Population (%),1991,Tawi-tawi,,Province,ARMM,%
3421,Subsistence Incidence among Population (%),2006,Tawi-tawi,22.8,Province,ARMM,%
3422,Subsistence Incidence among Population (%),2009,Tawi-tawi,5.7,Province,ARMM,%
3423,Subsistence Incidence among Population (%),2012,Tawi-tawi,7.4,Province,ARMM,%
3424,Subsistence Incidence among Population (%),2015,Tawi-tawi,0,Province,ARMM,%
3455,Subsistence Incidence among Population (%),1991,Western Samar,,Province,Region VIII,%
3456,Subsistence Incidence among Population (%),2006,Western Samar,17.6,Province,Region VIII,%
3457,Subsistence Incidence among Population (%),2009,Western Samar,21,Province,Region VIII,%
3458,Subsistence Incidence among Population (%),2012,Western Samar,22.5,Province,Region VIII,%
3459,Subsistence Incidence among Population (%),2015,Western Samar,21.1,Province,Region VIII,%
3490,Subsistence Incidence among Population (%),1991,Zambales,,Province,Region III,%
3491,Subsistence Incidence among Population (%),2006,Zambales,6.5,Province,Region III,%
3492,Subsistence Incidence among Population (%),2009,Zambales,8.6,Province,Region III,%
3493,Subsistence Incidence among Population (%),2012,Zambales,6.4,Province,Region III,%
3494,Subsistence Incidence among Population (%),2015,Zambales,5.7,Province,Region III,%
3525,Subsistence Incidence among Population (%),1991,Zamboanga Sibugay,,Province,Region IX,%
3526,Subsistence Incidence among Population (%),2006,Zamboanga Sibugay,19.1,Province,Region IX,%
3527,Subsistence Incidence among Population (%),2009,Zamboanga Sibugay,29.3,Province,Region IX,%
3528,Subsistence Incidence among Population (%),2012,Zamboanga Sibugay,20.3,Province,Region IX,%
3529,Subsistence Incidence among Population (%),2015,Zamboanga Sibugay,5.8,Province,Region IX,%
3560,Subsistence Incidence among Population (%),1991,Zamboanga del Norte,,Province,Region IX,%
3561,Subsistence Incidence among Population (%),2006,Zamboanga del Norte,47.5,Province,Region IX,%
3562,Subsistence Incidence among Population (%),2009,Zamboanga del Norte,46.4,Province,Region IX,%
3563,Subsistence Incidence among Population (%),2012,Zamboanga del Norte,34.4,Province,Region IX,%
3564,Subsistence Incidence among Population (%),2015,Zamboanga del Norte,27.9,Province,Region IX,%
3595,Subsistence Incidence among Population (%),1991,Zamboanga del Sur,,Province,Region IX,%
3596,Subsistence Incidence among Population (%),2006,Zamboanga del Sur,16.5,Province,Region IX,%
3597,Subsistence Incidence among Population (%),2009,Zamboanga del Sur,15.6,Province,Region IX,%
3598,Subsistence Incidence among Population (%),2012,Zamboanga del Sur,11.4,Province,Region IX,%
3599,Subsistence Incidence among Population (%),2015,Zamboanga del Sur,7.5,Province,Region IX,%
