,Variable,Year,province,value,adm_level,region,unit
471,Magnitude of Poor Families,2006,Surigao Del Norte,"47,939",Province,CARAGA,families
472,Magnitude of Poor Families,2009,Surigao Del Norte,"58,147",Province,CARAGA,families
473,Magnitude of Poor Families,2012,Surigao Del Norte,"43,620",Province,CARAGA,families
474,Magnitude of Poor Families,2015,Surigao Del Norte,"38,612",Province,CARAGA,families
476,Magnitude of Poor Families,2006,Surigao Del Sur,"40,420",Province,CARAGA,families
477,Magnitude of Poor Families,2009,Surigao Del Sur,"49,904",Province,CARAGA,families
478,Magnitude of Poor Families,2012,Surigao Del Sur,"33,968",Province,CARAGA,families
479,Magnitude of Poor Families,2015,Surigao Del Sur,"42,879",Province,CARAGA,families
481,Magnitude of Poor Families,2006,Tarlac,"35,823",Province,Region III,families
482,Magnitude of Poor Families,2009,Tarlac,"37,538",Province,Region III,families
483,Magnitude of Poor Families,2012,Tarlac,"40,174",Province,Region III,families
484,Magnitude of Poor Families,2015,Tarlac,"44,266",Province,Region III,families
486,Magnitude of Poor Families,2006,Tawi-tawi,"30,146",Province,ARMM,families
487,Magnitude of Poor Families,2009,Tawi-tawi,"18,514",Province,ARMM,families
488,Magnitude of Poor Families,2012,Tawi-tawi,"14,499",Province,ARMM,families
489,Magnitude of Poor Families,2015,Tawi-tawi,"7,226",Province,ARMM,families
491,Magnitude of Poor Families,2006,Western Samar,"44,329",Province,Region VIII,families
492,Magnitude of Poor Families,2009,Western Samar,"50,291",Province,Region VIII,families
493,Magnitude of Poor Families,2012,Western Samar,"65,737",Province,Region VIII,families
494,Magnitude of Poor Families,2015,Western Samar,"58,326",Province,Region VIII,families
496,Magnitude of Poor Families,2006,Zambales,"29,397",Province,Region III,families
497,Magnitude of Poor Families,2009,Zambales,"20,365",Province,Region III,families
498,Magnitude of Poor Families,2012,Zambales,"22,246",Province,Region III,families
499,Magnitude of Poor Families,2015,Zambales,"18,288",Province,Region III,families
501,Magnitude of Poor Families,2006,Zamboanga Sibugay,"49,397",Province,Region IX,families
502,Magnitude of Poor Families,2009,Zamboanga Sibugay,"55,109",Province,Region IX,families
503,Magnitude of Poor Families,2012,Zamboanga Sibugay,"48,050",Province,Region IX,families
504,Magnitude of Poor Families,2015,Zamboanga Sibugay,"29,243",Province,Region IX,families
506,Magnitude of Poor Families,2006,Zamboanga del Norte,"113,288",Province,Region IX,families
507,Magnitude of Poor Families,2009,Zamboanga del Norte,"121,830",Province,Region IX,families
508,Magnitude of Poor Families,2012,Zamboanga del Norte,"104,138",Province,Region IX,families
509,Magnitude of Poor Families,2015,Zamboanga del Norte,"99,149",Province,Region IX,families
511,Magnitude of Poor Families,2006,Zamboanga del Sur,"91,993",Province,Region IX,families
512,Magnitude of Poor Families,2009,Zamboanga del Sur,"99,107",Province,Region IX,families
513,Magnitude of Poor Families,2012,Zamboanga del Sur,"104,133",Province,Region IX,families
514,Magnitude of Poor Families,2015,Zamboanga del Sur,"79,334",Province,Region IX,families
