,Variable,Year,province,value,adm_level,region,unit
466,Poverty Incidence among Families (%),2006,Sulu,35.2,Province,ARMM,%
467,Poverty Incidence among Families (%),2009,Sulu,35.5,Province,ARMM,%
468,Poverty Incidence among Families (%),2012,Sulu,40.2,Province,ARMM,%
469,Poverty Incidence among Families (%),2015,Sulu,49.6,Province,ARMM,%
471,Poverty Incidence among Families (%),2006,Surigao Del Norte,43.7,Province,CARAGA,%
472,Poverty Incidence among Families (%),2009,Surigao Del Norte,48.9,Province,CARAGA,%
473,Poverty Incidence among Families (%),2012,Surigao Del Norte,33.8,Province,CARAGA,%
474,Poverty Incidence among Families (%),2015,Surigao Del Norte,26.7,Province,CARAGA,%
476,Poverty Incidence among Families (%),2006,Surigao Del Sur,38.0,Province,CARAGA,%
477,Poverty Incidence among Families (%),2009,Surigao Del Sur,44.1,Province,CARAGA,%
478,Poverty Incidence among Families (%),2012,Surigao Del Sur,28.3,Province,CARAGA,%
479,Poverty Incidence among Families (%),2015,Surigao Del Sur,32.0,Province,CARAGA,%
481,Poverty Incidence among Families (%),2006,Tarlac,14.1,Province,Region III,%
482,Poverty Incidence among Families (%),2009,Tarlac,13.7,Province,Region III,%
483,Poverty Incidence among Families (%),2012,Tarlac,13.5,Province,Region III,%
484,Poverty Incidence among Families (%),2015,Tarlac,14.7,Province,Region III,%
486,Poverty Incidence among Families (%),2006,Tawi-tawi,50.2,Province,ARMM,%
487,Poverty Incidence among Families (%),2009,Tawi-tawi,29.4,Province,ARMM,%
488,Poverty Incidence among Families (%),2012,Tawi-tawi,21.9,Province,ARMM,%
489,Poverty Incidence among Families (%),2015,Tawi-tawi,10.6,Province,ARMM,%
491,Poverty Incidence among Families (%),2006,Western Samar,32.3,Province,Region VIII,%
492,Poverty Incidence among Families (%),2009,Western Samar,34.9,Province,Region VIII,%
493,Poverty Incidence among Families (%),2012,Western Samar,43.5,Province,Region VIII,%
494,Poverty Incidence among Families (%),2015,Western Samar,39.5,Province,Region VIII,%
496,Poverty Incidence among Families (%),2006,Zambales,18.6,Province,Region III,%
497,Poverty Incidence among Families (%),2009,Zambales,11.9,Province,Region III,%
498,Poverty Incidence among Families (%),2012,Zambales,12.1,Province,Region III,%
499,Poverty Incidence among Families (%),2015,Zambales,12.3,Province,Region III,%
501,Poverty Incidence among Families (%),2006,Zamboanga Sibugay,44.6,Province,Region IX,%
502,Poverty Incidence among Families (%),2009,Zamboanga Sibugay,46.0,Province,Region IX,%
503,Poverty Incidence among Families (%),2012,Zamboanga Sibugay,37.0,Province,Region IX,%
504,Poverty Incidence among Families (%),2015,Zamboanga Sibugay,24.1,Province,Region IX,%
506,Poverty Incidence among Families (%),2006,Zamboanga del Norte,60.3,Province,Region IX,%
507,Poverty Incidence among Families (%),2009,Zamboanga del Norte,60.3,Province,Region IX,%
508,Poverty Incidence among Families (%),2012,Zamboanga del Norte,48.0,Province,Region IX,%
509,Poverty Incidence among Families (%),2015,Zamboanga del Norte,41.1,Province,Region IX,%
511,Poverty Incidence among Families (%),2006,Zamboanga del Sur,27.4,Province,Region IX,%
512,Poverty Incidence among Families (%),2009,Zamboanga del Sur,26.9,Province,Region IX,%
513,Poverty Incidence among Families (%),2012,Zamboanga del Sur,25.9,Province,Region IX,%
514,Poverty Incidence among Families (%),2015,Zamboanga del Sur,18.6,Province,Region IX,%
