,Variable,Year,province,value,adm_level,region,unit
352,Annual Per Capita Poverty Threshold (in Pesos),2009,Quezon,"16,181",Province,Region VI-A,in Pesos
353,Annual Per Capita Poverty Threshold (in Pesos),2012,Quezon,"18,081",Province,Region VI-A,in Pesos
354,Annual Per Capita Poverty Threshold (in Pesos),2015,Quezon,"20,515",Province,Region VI-A,in Pesos
356,Annual Per Capita Poverty Threshold (in Pesos),2006,Quirino,"13,183",Province,Region II,in Pesos
357,Annual Per Capita Poverty Threshold (in Pesos),2009,Quirino,"16,396",Province,Region II,in Pesos
358,Annual Per Capita Poverty Threshold (in Pesos),2012,Quirino,"19,014",Province,Region II,in Pesos
359,Annual Per Capita Poverty Threshold (in Pesos),2015,Quirino,"20,941",Province,Region II,in Pesos
360,Annual Per Capita Poverty Threshold (in Pesos),1991,Region I,"6,371",Region,Region I,in Pesos
361,Annual Per Capita Poverty Threshold (in Pesos),2006,Region I,"14,107",Region,Region I,in Pesos
362,Annual Per Capita Poverty Threshold (in Pesos),2009,Region I,"17,595",Region,Region I,in Pesos
363,Annual Per Capita Poverty Threshold (in Pesos),2012,Region I,"18,373",Region,Region I,in Pesos
364,Annual Per Capita Poverty Threshold (in Pesos),2015,Region I,"20,488",Region,Region I,in Pesos
365,Annual Per Capita Poverty Threshold (in Pesos),1991,Region II,"6,525",Province,Region II,in Pesos
366,Annual Per Capita Poverty Threshold (in Pesos),2006,Region II,"13,944",Province,Region II,in Pesos
367,Annual Per Capita Poverty Threshold (in Pesos),2009,Region II,"17,330",Province,Region II,in Pesos
368,Annual Per Capita Poverty Threshold (in Pesos),2012,Region II,"19,125",Province,Region II,in Pesos
369,Annual Per Capita Poverty Threshold (in Pesos),2015,Region II,"21,860",Province,Region II,in Pesos
370,Annual Per Capita Poverty Threshold (in Pesos),1991,Region III,"6,635",Region,Region III,in Pesos
371,Annual Per Capita Poverty Threshold (in Pesos),2006,Region III,"14,422",Region,Region III,in Pesos
372,Annual Per Capita Poverty Threshold (in Pesos),2009,Region III,"18,188",Region,Region III,in Pesos
373,Annual Per Capita Poverty Threshold (in Pesos),2012,Region III,"20,071",Region,Region III,in Pesos
374,Annual Per Capita Poverty Threshold (in Pesos),2015,Region III,"23,200",Region,Region III,in Pesos
375,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-A,"6,409",Region,Region VI-A,in Pesos
376,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-A,"13,241",Region,Region VI-A,in Pesos
377,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-A,"17,033",Region,Region VI-A,in Pesos
378,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-A,"19,137",Region,Region VI-A,in Pesos
379,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-A,"22,121",Region,Region VI-A,in Pesos
380,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IV-B,"5,753",Region,Region IV-B,in Pesos
381,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IV-B,"12,645",Region,Region IV-B,in Pesos
382,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IV-B,"15,613",Region,Region IV-B,in Pesos
383,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IV-B,"17,292",Region,Region IV-B,in Pesos
384,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IV-B,"20,224",Region,Region IV-B,in Pesos
385,Annual Per Capita Poverty Threshold (in Pesos),1991,Region IX,"5,330",Region,Region IX,in Pesos
386,Annual Per Capita Poverty Threshold (in Pesos),2006,Region IX,"12,743",Region,Region IX,in Pesos
387,Annual Per Capita Poverty Threshold (in Pesos),2009,Region IX,"16,260",Region,Region IX,in Pesos
388,Annual Per Capita Poverty Threshold (in Pesos),2012,Region IX,"18,054",Region,Region IX,in Pesos
389,Annual Per Capita Poverty Threshold (in Pesos),2015,Region IX,"20,925",Region,Region IX,in Pesos
390,Annual Per Capita Poverty Threshold (in Pesos),1991,Region V,"5,807",Region,Region V,in Pesos
391,Annual Per Capita Poverty Threshold (in Pesos),2006,Region V,"13,240",Region,Region V,in Pesos
392,Annual Per Capita Poverty Threshold (in Pesos),2009,Region V,"16,888",Region,Region V,in Pesos
393,Annual Per Capita Poverty Threshold (in Pesos),2012,Region V,"18,257",Region,Region V,in Pesos
394,Annual Per Capita Poverty Threshold (in Pesos),2015,Region V,"21,476",Region,Region V,in Pesos
395,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VI,"5,580",Region,Region VI,in Pesos
396,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VI,"12,684",Region,Region VI,in Pesos
397,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VI,"15,971",Region,Region VI,in Pesos
398,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VI,"18,029",Region,Region VI,in Pesos
399,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VI,"21,070",Region,Region VI,in Pesos
400,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VII,"5,670",Region,Region VII,in Pesos
401,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VII,"13,963",Region,Region VII,in Pesos
402,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VII,"16,662",Region,Region VII,in Pesos
403,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VII,"18,767",Region,Region VII,in Pesos
404,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VII,"21,914",Region,Region VII,in Pesos
405,Annual Per Capita Poverty Threshold (in Pesos),1991,Region VIII,"5,507",Region,Region VIII,in Pesos
406,Annual Per Capita Poverty Threshold (in Pesos),2006,Region VIII,"12,520",Region,Region VIII,in Pesos
407,Annual Per Capita Poverty Threshold (in Pesos),2009,Region VIII,"16,278",Region,Region VIII,in Pesos
408,Annual Per Capita Poverty Threshold (in Pesos),2012,Region VIII,"18,076",Region,Region VIII,in Pesos
409,Annual Per Capita Poverty Threshold (in Pesos),2015,Region VIII,"21,304",Region,Region VIII,in Pesos
410,Annual Per Capita Poverty Threshold (in Pesos),1991,Region X,"5,529",Region,Region X,in Pesos
411,Annual Per Capita Poverty Threshold (in Pesos),2006,Region X,"12,917",Region,Region X,in Pesos
412,Annual Per Capita Poverty Threshold (in Pesos),2009,Region X,"16,878",Region,Region X,in Pesos
413,Annual Per Capita Poverty Threshold (in Pesos),2012,Region X,"19,335",Region,Region X,in Pesos
414,Annual Per Capita Poverty Threshold (in Pesos),2015,Region X,"22,345",Region,Region X,in Pesos
415,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XI,"5,653",Region,Region XI,in Pesos
416,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XI,"13,389",Region,Region XI,in Pesos
417,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XI,"17,120",Region,Region XI,in Pesos
418,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XI,"19,967",Region,Region XI,in Pesos
419,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XI,"22,754",Region,Region XI,in Pesos
420,Annual Per Capita Poverty Threshold (in Pesos),1991,Region XII,"6,272",Region,Region XII,in Pesos
421,Annual Per Capita Poverty Threshold (in Pesos),2006,Region XII,"13,319",Region,Region XII,in Pesos
422,Annual Per Capita Poverty Threshold (in Pesos),2009,Region XII,"16,405",Region,Region XII,in Pesos
423,Annual Per Capita Poverty Threshold (in Pesos),2012,Region XII,"18,737",Region,Region XII,in Pesos
424,Annual Per Capita Poverty Threshold (in Pesos),2015,Region XII,"21,025",Region,Region XII,in Pesos
426,Annual Per Capita Poverty Threshold (in Pesos),2006,Rizal,"14,525",Province,Region VI-A,in Pesos
427,Annual Per Capita Poverty Threshold (in Pesos),2009,Rizal,"18,397",Province,Region VI-A,in Pesos
428,Annual Per Capita Poverty Threshold (in Pesos),2012,Rizal,"20,306",Province,Region VI-A,in Pesos
429,Annual Per Capita Poverty Threshold (in Pesos),2015,Rizal,"24,198",Province,Region VI-A,in Pesos
431,Annual Per Capita Poverty Threshold (in Pesos),2006,Romblon,"12,811",Province,Region IV-B,in Pesos
432,Annual Per Capita Poverty Threshold (in Pesos),2009,Romblon,"15,547",Province,Region IV-B,in Pesos
433,Annual Per Capita Poverty Threshold (in Pesos),2012,Romblon,"18,464",Province,Region IV-B,in Pesos
434,Annual Per Capita Poverty Threshold (in Pesos),2015,Romblon,"21,601",Province,Region IV-B,in Pesos
436,Annual Per Capita Poverty Threshold (in Pesos),2006,Saranggani,"13,059",Province,Region XII,in Pesos
437,Annual Per Capita Poverty Threshold (in Pesos),2009,Saranggani,"16,053",Province,Region XII,in Pesos
438,Annual Per Capita Poverty Threshold (in Pesos),2012,Saranggani,"18,640",Province,Region XII,in Pesos
439,Annual Per Capita Poverty Threshold (in Pesos),2015,Saranggani,"20,753",Province,Region XII,in Pesos
446,Annual Per Capita Poverty Threshold (in Pesos),2006,Sorsogon,"12,905",Province,Region V,in Pesos
447,Annual Per Capita Poverty Threshold (in Pesos),2009,Sorsogon,"16,484",Province,Region V,in Pesos
448,Annual Per Capita Poverty Threshold (in Pesos),2012,Sorsogon,"17,535",Province,Region V,in Pesos
449,Annual Per Capita Poverty Threshold (in Pesos),2015,Sorsogon,"20,480",Province,Region V,in Pesos
451,Annual Per Capita Poverty Threshold (in Pesos),2006,South Cotabato,"13,889",Province,Region XII,in Pesos
452,Annual Per Capita Poverty Threshold (in Pesos),2009,South Cotabato,"17,141",Province,Region XII,in Pesos
453,Annual Per Capita Poverty Threshold (in Pesos),2012,South Cotabato,"19,847",Province,Region XII,in Pesos
454,Annual Per Capita Poverty Threshold (in Pesos),2015,South Cotabato,"22,147",Province,Region XII,in Pesos
456,Annual Per Capita Poverty Threshold (in Pesos),2006,Southern Leyte,"12,830",Province,Region VIII,in Pesos
457,Annual Per Capita Poverty Threshold (in Pesos),2009,Southern Leyte,"16,688",Province,Region VIII,in Pesos
458,Annual Per Capita Poverty Threshold (in Pesos),2012,Southern Leyte,"19,431",Province,Region VIII,in Pesos
459,Annual Per Capita Poverty Threshold (in Pesos),2015,Southern Leyte,"23,318",Province,Region VIII,in Pesos
461,Annual Per Capita Poverty Threshold (in Pesos),2006,Sultan Kudarat,"13,766",Province,Region XII,in Pesos
462,Annual Per Capita Poverty Threshold (in Pesos),2009,Sultan Kudarat,"16,965",Province,Region XII,in Pesos
463,Annual Per Capita Poverty Threshold (in Pesos),2012,Sultan Kudarat,"17,597",Province,Region XII,in Pesos
464,Annual Per Capita Poverty Threshold (in Pesos),2015,Sultan Kudarat,"20,620",Province,Region XII,in Pesos
466,Annual Per Capita Poverty Threshold (in Pesos),2006,Sulu,"13,330",Province,ARMM,in Pesos
467,Annual Per Capita Poverty Threshold (in Pesos),2009,Sulu,"17,240",Province,ARMM,in Pesos
468,Annual Per Capita Poverty Threshold (in Pesos),2012,Sulu,"20,477",Province,ARMM,in Pesos
469,Annual Per Capita Poverty Threshold (in Pesos),2015,Sulu,"20,778",Province,ARMM,in Pesos
471,Annual Per Capita Poverty Threshold (in Pesos),2006,Surigao Del Norte,"13,771",Province,CARAGA,in Pesos
472,Annual Per Capita Poverty Threshold (in Pesos),2009,Surigao Del Norte,"17,595",Province,CARAGA,in Pesos
473,Annual Per Capita Poverty Threshold (in Pesos),2012,Surigao Del Norte,"20,566",Province,CARAGA,in Pesos
474,Annual Per Capita Poverty Threshold (in Pesos),2015,Surigao Del Norte,"23,057",Province,CARAGA,in Pesos
476,Annual Per Capita Poverty Threshold (in Pesos),2006,Surigao Del Sur,"13,605",Province,CARAGA,in Pesos
477,Annual Per Capita Poverty Threshold (in Pesos),2009,Surigao Del Sur,"17,398",Province,CARAGA,in Pesos
478,Annual Per Capita Poverty Threshold (in Pesos),2012,Surigao Del Sur,"19,287",Province,CARAGA,in Pesos
479,Annual Per Capita Poverty Threshold (in Pesos),2015,Surigao Del Sur,"22,759",Province,CARAGA,in Pesos
481,Annual Per Capita Poverty Threshold (in Pesos),2006,Tarlac,"13,958",Province,Region III,in Pesos
482,Annual Per Capita Poverty Threshold (in Pesos),2009,Tarlac,"17,559",Province,Region III,in Pesos
483,Annual Per Capita Poverty Threshold (in Pesos),2012,Tarlac,"18,810",Province,Region III,in Pesos
484,Annual Per Capita Poverty Threshold (in Pesos),2015,Tarlac,"23,008",Province,Region III,in Pesos
486,Annual Per Capita Poverty Threshold (in Pesos),2006,Tawi-tawi,"11,557",Province,ARMM,in Pesos
487,Annual Per Capita Poverty Threshold (in Pesos),2009,Tawi-tawi,"14,659",Province,ARMM,in Pesos
488,Annual Per Capita Poverty Threshold (in Pesos),2012,Tawi-tawi,"17,406",Province,ARMM,in Pesos
489,Annual Per Capita Poverty Threshold (in Pesos),2015,Tawi-tawi,"16,586",Province,ARMM,in Pesos
491,Annual Per Capita Poverty Threshold (in Pesos),2006,Western Samar,"11,607",Province,Region VIII,in Pesos
492,Annual Per Capita Poverty Threshold (in Pesos),2009,Western Samar,"15,091",Province,Region VIII,in Pesos
493,Annual Per Capita Poverty Threshold (in Pesos),2012,Western Samar,"15,891",Province,Region VIII,in Pesos
494,Annual Per Capita Poverty Threshold (in Pesos),2015,Western Samar,"20,139",Province,Region VIII,in Pesos
496,Annual Per Capita Poverty Threshold (in Pesos),2006,Zambales,"14,580",Province,Region III,in Pesos
497,Annual Per Capita Poverty Threshold (in Pesos),2009,Zambales,"18,448",Province,Region III,in Pesos
498,Annual Per Capita Poverty Threshold (in Pesos),2012,Zambales,"21,885",Province,Region III,in Pesos
499,Annual Per Capita Poverty Threshold (in Pesos),2015,Zambales,"26,473",Province,Region III,in Pesos
501,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga Sibugay,"13,389",Province,Region IX,in Pesos
502,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga Sibugay,"17,046",Province,Region IX,in Pesos
503,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga Sibugay,"17,338",Province,Region IX,in Pesos
504,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga Sibugay,"20,551",Province,Region IX,in Pesos
506,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga del Norte,"13,464",Province,Region IX,in Pesos
507,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga del Norte,"17,184",Province,Region IX,in Pesos
508,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga del Norte,"18,483",Province,Region IX,in Pesos
509,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga del Norte,"21,725",Province,Region IX,in Pesos
511,Annual Per Capita Poverty Threshold (in Pesos),2006,Zamboanga del Sur,"11,508",Province,Region IX,in Pesos
512,Annual Per Capita Poverty Threshold (in Pesos),2009,Zamboanga del Sur,"14,679",Province,Region IX,in Pesos
513,Annual Per Capita Poverty Threshold (in Pesos),2012,Zamboanga del Sur,"17,961",Province,Region IX,in Pesos
514,Annual Per Capita Poverty Threshold (in Pesos),2015,Zamboanga del Sur,"20,095",Province,Region IX,in Pesos
