,Variable,Year,province,value,adm_level,region,unit
466,Poverty Incidence among Population (%),2006,Sulu,40.7,Province,ARMM,%
467,Poverty Incidence among Population (%),2009,Sulu,41.6,Province,ARMM,%
468,Poverty Incidence among Population (%),2012,Sulu,45.8,Province,ARMM,%
469,Poverty Incidence among Population (%),2015,Sulu,54.9,Province,ARMM,%
471,Poverty Incidence among Population (%),2006,Surigao Del Norte,52.7,Province,CARAGA,%
472,Poverty Incidence among Population (%),2009,Surigao Del Norte,57.9,Province,CARAGA,%
473,Poverty Incidence among Population (%),2012,Surigao Del Norte,41.8,Province,CARAGA,%
474,Poverty Incidence among Population (%),2015,Surigao Del Norte,34.7,Province,CARAGA,%
476,Poverty Incidence among Population (%),2006,Surigao Del Sur,46.5,Province,CARAGA,%
477,Poverty Incidence among Population (%),2009,Surigao Del Sur,53.7,Province,CARAGA,%
478,Poverty Incidence among Population (%),2012,Surigao Del Sur,36.0,Province,CARAGA,%
479,Poverty Incidence among Population (%),2015,Surigao Del Sur,40.1,Province,CARAGA,%
481,Poverty Incidence among Population (%),2006,Tarlac,18.1,Province,Region III,%
482,Poverty Incidence among Population (%),2009,Tarlac,17.5,Province,Region III,%
483,Poverty Incidence among Population (%),2012,Tarlac,16.6,Province,Region III,%
484,Poverty Incidence among Population (%),2015,Tarlac,18.1,Province,Region III,%
486,Poverty Incidence among Population (%),2006,Tawi-tawi,52.4,Province,ARMM,%
487,Poverty Incidence among Population (%),2009,Tawi-tawi,35.3,Province,ARMM,%
488,Poverty Incidence among Population (%),2012,Tawi-tawi,28.6,Province,ARMM,%
489,Poverty Incidence among Population (%),2015,Tawi-tawi,12.6,Province,ARMM,%
491,Poverty Incidence among Population (%),2006,Western Samar,40.4,Province,Region VIII,%
492,Poverty Incidence among Population (%),2009,Western Samar,42.5,Province,Region VIII,%
493,Poverty Incidence among Population (%),2012,Western Samar,50.0,Province,Region VIII,%
494,Poverty Incidence among Population (%),2015,Western Samar,46.9,Province,Region VIII,%
496,Poverty Incidence among Population (%),2006,Zambales,23.6,Province,Region III,%
497,Poverty Incidence among Population (%),2009,Zambales,17.3,Province,Region III,%
498,Poverty Incidence among Population (%),2012,Zambales,16.0,Province,Region III,%
499,Poverty Incidence among Population (%),2015,Zambales,16.8,Province,Region III,%
501,Poverty Incidence among Population (%),2006,Zamboanga Sibugay,50.7,Province,Region IX,%
502,Poverty Incidence among Population (%),2009,Zamboanga Sibugay,52.7,Province,Region IX,%
503,Poverty Incidence among Population (%),2012,Zamboanga Sibugay,44.8,Province,Region IX,%
504,Poverty Incidence among Population (%),2015,Zamboanga Sibugay,31.7,Province,Region IX,%
506,Poverty Incidence among Population (%),2006,Zamboanga del Norte,65.5,Province,Region IX,%
507,Poverty Incidence among Population (%),2009,Zamboanga del Norte,68.5,Province,Region IX,%
508,Poverty Incidence among Population (%),2012,Zamboanga del Norte,54.4,Province,Region IX,%
509,Poverty Incidence among Population (%),2015,Zamboanga del Norte,51.6,Province,Region IX,%
511,Poverty Incidence among Population (%),2006,Zamboanga del Sur,31.7,Province,Region IX,%
512,Poverty Incidence among Population (%),2009,Zamboanga del Sur,31.6,Province,Region IX,%
513,Poverty Incidence among Population (%),2012,Zamboanga del Sur,32.0,Province,Region IX,%
514,Poverty Incidence among Population (%),2015,Zamboanga del Sur,24.8,Province,Region IX,%
