,Variable,Year,province,value,adm_level,region,unit
421,Magnitude of Subsistence Poor Population,2006,Region XII,"685,000",Region,Region XII,population
422,Magnitude of Subsistence Poor Population,2009,Region XII,"658,868",Region,Region XII,population
423,Magnitude of Subsistence Poor Population,2012,Region XII,"982,244",Region,Region XII,population
424,Magnitude of Subsistence Poor Population,2015,Region XII,"939,476",Region,Region XII,population
426,Magnitude of Subsistence Poor Population,2006,Rizal,"28,685",Province,Region VI-A,population
427,Magnitude of Subsistence Poor Population,2009,Rizal,"50,252",Province,Region VI-A,population
428,Magnitude of Subsistence Poor Population,2012,Rizal,"42,629",Province,Region VI-A,population
429,Magnitude of Subsistence Poor Population,2015,Rizal,"23,621",Province,Region VI-A,population
431,Magnitude of Subsistence Poor Population,2006,Romblon,"53,572",Province,Region IV-B,population
432,Magnitude of Subsistence Poor Population,2009,Romblon,"38,801",Province,Region IV-B,population
433,Magnitude of Subsistence Poor Population,2012,Romblon,"36,000",Province,Region IV-B,population
434,Magnitude of Subsistence Poor Population,2015,Romblon,"30,768",Province,Region IV-B,population
436,Magnitude of Subsistence Poor Population,2006,Saranggani,"131,865",Province,Region XII,population
437,Magnitude of Subsistence Poor Population,2009,Saranggani,"137,057",Province,Region XII,population
438,Magnitude of Subsistence Poor Population,2012,Saranggani,"143,276",Province,Region XII,population
439,Magnitude of Subsistence Poor Population,2015,Saranggani,"140,939",Province,Region XII,population
446,Magnitude of Subsistence Poor Population,2006,Sorsogon,"89,747",Province,Region V,population
447,Magnitude of Subsistence Poor Population,2009,Sorsogon,"86,843",Province,Region V,population
448,Magnitude of Subsistence Poor Population,2012,Sorsogon,"106,424",Province,Region V,population
449,Magnitude of Subsistence Poor Population,2015,Sorsogon,"123,892",Province,Region V,population
451,Magnitude of Subsistence Poor Population,2006,South Cotabato,"180,681",Province,Region XII,population
452,Magnitude of Subsistence Poor Population,2009,South Cotabato,"206,208",Province,Region XII,population
453,Magnitude of Subsistence Poor Population,2012,South Cotabato,"204,005",Province,Region XII,population
454,Magnitude of Subsistence Poor Population,2015,South Cotabato,"173,757",Province,Region XII,population
456,Magnitude of Subsistence Poor Population,2006,Southern Leyte,"38,616",Province,Region VIII,population
457,Magnitude of Subsistence Poor Population,2009,Southern Leyte,"58,109",Province,Region VIII,population
458,Magnitude of Subsistence Poor Population,2012,Southern Leyte,"90,846",Province,Region VIII,population
459,Magnitude of Subsistence Poor Population,2015,Southern Leyte,"75,397",Province,Region VIII,population
461,Magnitude of Subsistence Poor Population,2006,Sultan Kudarat,"184,205",Province,Region XII,population
462,Magnitude of Subsistence Poor Population,2009,Sultan Kudarat,"131,490",Province,Region XII,population
463,Magnitude of Subsistence Poor Population,2012,Sultan Kudarat,"163,584",Province,Region XII,population
464,Magnitude of Subsistence Poor Population,2015,Sultan Kudarat,"267,005",Province,Region XII,population
466,Magnitude of Subsistence Poor Population,2006,Sulu,"64,233",Province,ARMM,population
467,Magnitude of Subsistence Poor Population,2009,Sulu,"34,184",Province,ARMM,population
468,Magnitude of Subsistence Poor Population,2012,Sulu,"96,523",Province,ARMM,population
469,Magnitude of Subsistence Poor Population,2015,Sulu,"77,813",Province,ARMM,population
471,Magnitude of Subsistence Poor Population,2006,Surigao Del Norte,"150,544",Province,CARAGA,population
472,Magnitude of Subsistence Poor Population,2009,Surigao Del Norte,"173,739",Province,CARAGA,population
473,Magnitude of Subsistence Poor Population,2012,Surigao Del Norte,"101,848",Province,CARAGA,population
474,Magnitude of Subsistence Poor Population,2015,Surigao Del Norte,"76,354",Province,CARAGA,population
476,Magnitude of Subsistence Poor Population,2006,Surigao Del Sur,"138,478",Province,CARAGA,population
477,Magnitude of Subsistence Poor Population,2009,Surigao Del Sur,"144,767",Province,CARAGA,population
478,Magnitude of Subsistence Poor Population,2012,Surigao Del Sur,"72,051",Province,CARAGA,population
479,Magnitude of Subsistence Poor Population,2015,Surigao Del Sur,"101,469",Province,CARAGA,population
481,Magnitude of Subsistence Poor Population,2006,Tarlac,"70,928",Province,Region III,population
482,Magnitude of Subsistence Poor Population,2009,Tarlac,"63,483",Province,Region III,population
483,Magnitude of Subsistence Poor Population,2012,Tarlac,"67,704",Province,Region III,population
484,Magnitude of Subsistence Poor Population,2015,Tarlac,"75,952",Province,Region III,population
486,Magnitude of Subsistence Poor Population,2006,Tawi-tawi,"96,405",Province,ARMM,population
487,Magnitude of Subsistence Poor Population,2009,Tawi-tawi,"24,417",Province,ARMM,population
488,Magnitude of Subsistence Poor Population,2012,Tawi-tawi,"32,844",Province,ARMM,population
489,Magnitude of Subsistence Poor Population,2015,Tawi-tawi,0,Province,ARMM,population
491,Magnitude of Subsistence Poor Population,2006,Western Samar,"117,486",Province,Region VIII,population
492,Magnitude of Subsistence Poor Population,2009,Western Samar,"150,845",Province,Region VIII,population
493,Magnitude of Subsistence Poor Population,2012,Western Samar,"162,116",Province,Region VIII,population
494,Magnitude of Subsistence Poor Population,2015,Western Samar,"156,862",Province,Region VIII,population
496,Magnitude of Subsistence Poor Population,2006,Zambales,"45,853",Province,Region III,population
497,Magnitude of Subsistence Poor Population,2009,Zambales,"61,985",Province,Region III,population
498,Magnitude of Subsistence Poor Population,2012,Zambales,"48,452",Province,Region III,population
499,Magnitude of Subsistence Poor Population,2015,Zambales,"34,804",Province,Region III,population
501,Magnitude of Subsistence Poor Population,2006,Zamboanga Sibugay,"105,428",Province,Region IX,population
502,Magnitude of Subsistence Poor Population,2009,Zamboanga Sibugay,"167,615",Province,Region IX,population
503,Magnitude of Subsistence Poor Population,2012,Zamboanga Sibugay,"127,810",Province,Region IX,population
504,Magnitude of Subsistence Poor Population,2015,Zamboanga Sibugay,"29,983",Province,Region IX,population
506,Magnitude of Subsistence Poor Population,2006,Zamboanga del Norte,"433,317",Province,Region IX,population
507,Magnitude of Subsistence Poor Population,2009,Zamboanga del Norte,"440,573",Province,Region IX,population
508,Magnitude of Subsistence Poor Population,2012,Zamboanga del Norte,"328,083",Province,Region IX,population
509,Magnitude of Subsistence Poor Population,2015,Zamboanga del Norte,"318,045",Province,Region IX,population
511,Magnitude of Subsistence Poor Population,2006,Zamboanga del Sur,"268,576",Province,Region IX,population
512,Magnitude of Subsistence Poor Population,2009,Zamboanga del Sur,"261,992",Province,Region IX,population
513,Magnitude of Subsistence Poor Population,2012,Zamboanga del Sur,"209,765",Province,Region IX,population
514,Magnitude of Subsistence Poor Population,2015,Zamboanga del Sur,"143,740",Province,Region IX,population
